Fecha,Elevacion (msnm),Almacenamiento (hm3),Area (ha),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s),Evaporacion (mm),Precipitacion (mm)
1/9/2009,446.32,29.683,422.01,0.16,0.0,2.35,0.0
1/10/2009,446.32,29.683,422.01,0.34,0.0,2.69,0.0
1/11/2009,446.32,29.683,422.01,0.48,0.0,2.66,0.0
1/12/2009,446.32,29.683,422.01,0.32,0.0,1.68,0.0
1/13/2009,446.32,29.683,422.01,0.35,0.0,2.35,0.0
1/14/2009,446.31,29.64,421.58,0.42,0.0,2.71,0.0
1/15/2009,446.31,29.64,421.58,0.34,0.0,2.2,0.0
1/16/2009,446.32,29.683,422.01,0.37,0.0,1.39,6.3
1/17/2009,446.34,29.767,422.87,0.38,0.0,1.4,13.0
1/18/2009,446.35,29.81,423.31,0.42,0.0,0.56,1.0
1/19/2009,446.35,29.81,423.31,0.42,0.0,1.11,0.0
1/20/2009,446.35,29.81,423.31,0.41,0.0,1.98,0.0
1/21/2009,446.35,29.81,423.31,1.11,0.0,2.28,0.0
1/22/2009,446.34,29.767,422.87,0.41,0.0,2.34,0.0
1/23/2009,446.34,29.767,422.87,0.45,0.0,2.4,0.0
1/24/2009,446.34,29.767,422.87,0.41,0.0,2.69,0.0
1/25/2009,446.34,29.767,422.87,0.44,0.0,3.47,0.0
1/26/2009,446.34,29.767,422.87,0.42,0.0,2.98,0.0
1/27/2009,446.34,29.767,422.87,0.45,0.0,1.54,0.0
1/28/2009,446.34,29.767,422.87,0.42,0.0,1.51,0.0
1/29/2009,446.33,29.725,422.44,0.45,0.0,1.71,0.0
1/30/2009,446.32,29.683,422.01,0.41,0.0,1.83,0.0
1/31/2009,446.33,29.725,422.44,0.35,0.0,1.94,0.0
2/1/2009,446.32,29.683,422.01,0.32,0.0,1.03,0.0
2/2/2009,446.32,29.683,422.01,0.43,0.0,2.39,0.0
2/3/2009,446.32,29.683,422.01,0.32,0.0,2.1,0.0
2/4/2009,446.33,29.725,422.44,0.4,0.0,2.7,0.0
2/5/2009,446.32,29.683,422.01,0.42,0.0,2.06,0.0
2/6/2009,446.33,29.725,422.44,0.34,0.0,3.21,0.0
2/7/2009,446.33,29.725,422.44,0.34,0.0,3.45,0.0
2/8/2009,446.32,29.683,422.01,0.47,0.0,2.23,0.0
2/9/2009,446.32,29.683,422.01,0.44,0.0,2.2,0.0
2/10/2009,446.32,29.683,422.01,0.45,0.0,2.62,0.0
2/11/2009,446.31,29.64,421.58,0.46,0.0,3.47,0.0
2/12/2009,446.29,29.556,420.72,0.43,0.0,3.11,0.0
2/13/2009,446.28,29.513,420.29,0.46,0.0,4.89,0.0
2/14/2009,446.27,29.471,419.85,0.43,0.0,4.13,0.0
2/15/2009,446.26,29.429,419.42,0.0,0.0,,0.0
2/16/2009,446.26,29.429,419.42,0.44,0.0,1.31,6.7
2/17/2009,446.27,29.471,419.85,0.4,0.0,0.78,2.3
2/18/2009,446.27,29.471,419.85,0.38,0.0,2.12,0.0
2/19/2009,446.26,29.429,419.42,0.33,0.0,3.71,0.0
2/20/2009,446.25,29.386,418.99,1.31,0.0,1.5,0.3
2/21/2009,446.27,29.471,419.85,0.34,0.0,1.28,1.7
2/22/2009,446.27,29.471,419.85,0.62,0.0,3.42,0.0
2/23/2009,446.28,29.513,420.29,0.33,0.0,2.75,0.0
2/24/2009,446.28,29.513,420.29,0.46,0.0,2.9,0.0
2/25/2009,446.29,29.556,420.72,0.56,0.0,4.43,0.0
2/26/2009,446.29,29.556,420.72,0.48,0.0,4.92,0.0
2/27/2009,446.29,29.556,420.72,0.5,0.0,3.1,0.0
2/28/2009,446.29,29.556,420.72,0.68,0.0,4.36,0.0
3/1/2009,446.29,29.556,420.72,0.22,0.0,5.21,0.0
3/2/2009,446.29,29.556,420.72,0.37,0.0,2.11,0.0
3/3/2009,446.29,29.556,420.72,0.49,0.0,4.32,0.0
3/4/2009,446.29,29.556,420.72,0.51,0.0,4.66,0.0
3/5/2009,446.29,29.556,420.72,0.49,0.0,4.21,0.0
3/6/2009,446.28,29.513,420.29,0.76,0.0,4.48,0.0
3/7/2009,446.28,29.513,420.29,0.49,0.0,3.05,0.0
3/8/2009,446.29,29.556,420.72,0.24,0.0,4.6,0.0
3/9/2009,446.29,29.556,420.72,0.56,0.0,2.41,0.0
3/10/2009,446.29,29.556,420.72,0.45,0.0,2.64,0.0
3/11/2009,446.29,29.556,420.72,0.58,0.0,3.39,0.0
3/12/2009,446.29,29.556,420.72,0.6,0.0,1.07,0.0
3/13/2009,446.29,29.556,420.72,0.5,0.0,1.06,1.8
3/14/2009,446.29,29.556,420.72,0.73,0.0,0.91,3.7
3/15/2009,446.29,29.556,420.72,0.75,0.0,0.43,3.1
3/16/2009,446.29,29.556,420.72,0.34,0.0,1.28,0.0
3/17/2009,446.3,29.598,421.15,0.46,0.0,2.54,0.0
3/18/2009,446.3,29.598,421.15,0.51,0.0,6.38,0.0
3/19/2009,446.3,29.598,421.15,0.3,0.0,2.31,0.0
3/20/2009,446.3,29.598,421.15,0.47,0.0,4.02,0.0
3/21/2009,446.3,29.598,421.15,0.31,0.0,3.87,0.0
3/22/2009,446.3,29.598,421.15,0.31,0.0,2.94,0.0
3/23/2009,446.3,29.598,421.15,0.31,0.0,2.91,0.0
3/24/2009,446.31,29.64,421.58,0.43,0.0,3.3,0.0
3/25/2009,446.31,29.64,421.58,0.76,0.0,5.21,0.0
3/26/2009,446.3,29.598,421.15,0.8,0.0,5.26,0.0
3/27/2009,446.28,29.513,420.29,0.87,0.0,5.65,0.0
3/28/2009,446.26,29.429,419.42,0.82,0.0,8.05,0.0
3/29/2009,446.25,29.386,418.99,0.83,0.0,4.76,0.0
3/30/2009,446.24,29.344,418.56,0.83,0.0,5.73,0.0
3/31/2009,446.19,29.132,416.4,1.88,0.0,5.74,0.0
4/1/2009,446.18,29.09,415.97,1.26,0.0,7.24,0.0
4/2/2009,446.17,29.048,415.54,0.8,0.0,5.02,0.0
4/3/2009,446.15,28.963,414.68,1.04,0.0,7.25,0.0
4/4/2009,446.13,28.878,413.82,0.88,0.0,5.41,0.0
4/5/2009,446.12,28.836,413.38,0.86,0.0,5.16,0.0
4/6/2009,446.09,28.709,412.09,0.86,0.0,7.0,0.0
4/7/2009,446.09,28.709,412.09,1.22,0.0,6.27,0.0
4/8/2009,446.05,28.539,410.36,1.76,0.0,5.94,0.0
4/9/2009,446.01,28.37,408.64,2.35,0.0,5.12,0.0
4/10/2009,445.98,28.249,407.35,1.6,0.0,5.02,0.0
4/11/2009,445.94,28.091,405.62,1.44,0.0,5.81,0.0
4/12/2009,445.9,27.933,403.89,2.38,0.0,2.61,0.0
4/13/2009,445.88,27.854,403.03,1.15,0.0,3.79,0.0
4/14/2009,445.83,27.656,400.88,2.33,0.0,6.0,0.0
4/15/2009,445.78,27.459,398.72,2.52,0.0,6.16,0.0
4/16/2009,445.74,27.301,396.99,1.66,0.0,6.07,0.0
4/17/2009,445.74,27.301,396.99,0.32,0.0,5.72,0.0
4/18/2009,445.74,27.301,396.99,0.32,0.0,6.12,0.2
4/19/2009,445.75,27.34,397.42,0.31,0.0,4.34,0.6
4/20/2009,445.78,27.459,398.72,0.32,0.0,4.33,12.0
4/21/2009,445.78,27.459,398.72,0.33,0.0,3.63,0.0
4/22/2009,445.79,27.498,399.15,0.32,0.0,7.38,0.0
4/23/2009,445.79,27.498,399.15,0.31,0.0,5.3,0.0
4/24/2009,445.77,27.419,398.29,0.32,0.0,5.97,0.0
4/25/2009,445.78,27.459,398.72,0.32,0.0,5.02,0.0
4/26/2009,445.77,27.419,398.29,0.32,0.0,5.01,0.0
4/27/2009,445.76,27.38,397.86,0.31,0.0,5.9,0.0
4/28/2009,445.75,27.34,397.42,0.32,0.0,6.26,0.0
4/29/2009,445.75,27.34,397.42,0.31,0.0,3.75,0.0
4/30/2009,445.76,27.38,397.86,0.3,0.0,4.12,0.0
5/1/2009,445.77,27.419,398.29,0.3,0.0,7.89,0.0
5/2/2009,445.74,27.301,396.99,0.27,0.0,6.12,0.0
5/3/2009,445.73,27.261,396.56,0.27,0.0,6.97,0.0
5/4/2009,445.72,27.222,396.13,0.27,0.0,6.62,0.0
5/5/2009,445.72,27.222,396.13,0.27,0.0,6.1,0.0
5/6/2009,445.72,27.222,396.13,0.27,0.0,2.22,0.0
5/7/2009,445.72,27.222,396.13,0.3,0.0,6.09,0.0
5/8/2009,445.72,27.222,396.13,0.34,0.0,7.56,0.0
5/9/2009,445.72,27.222,396.13,0.47,0.0,8.11,0.0
5/10/2009,445.71,27.182,395.7,0.67,0.0,7.88,0.0
5/11/2009,445.71,27.182,395.7,0.67,0.0,8.21,0.0
5/12/2009,445.71,27.182,395.7,0.61,0.0,8.4,3.3
5/13/2009,445.71,27.182,395.7,0.64,0.0,3.94,0.0
5/14/2009,445.72,27.222,396.13,0.61,0.0,6.47,0.0
5/15/2009,445.72,27.222,396.13,0.61,0.0,6.44,4.4
5/16/2009,445.72,27.222,396.13,0.62,0.0,3.19,0.0
5/17/2009,445.79,27.498,399.15,0.66,0.0,7.19,36.5
5/18/2009,445.82,27.617,400.44,0.66,0.0,1.16,0.5
5/19/2009,445.83,27.656,400.88,0.62,0.0,5.1,0.0
5/20/2009,445.83,27.656,400.88,0.63,0.0,5.24,0.0
5/21/2009,445.84,27.696,401.31,0.61,0.0,5.57,0.0
5/22/2009,445.85,27.735,401.74,0.58,0.0,2.13,0.3
5/23/2009,445.86,27.775,402.17,0.59,0.0,2.68,1.0
5/24/2009,445.87,27.814,402.6,0.61,0.0,4.53,0.0
5/25/2009,445.87,27.814,402.6,0.61,0.0,4.59,0.8
5/26/2009,445.88,27.854,403.03,0.54,0.0,7.57,0.0
5/27/2009,445.88,27.854,403.03,0.57,0.0,5.1,0.0
5/28/2009,445.88,27.854,403.03,0.57,0.0,4.18,4.5
5/29/2009,445.88,27.854,403.03,0.58,0.0,5.24,0.0
5/30/2009,445.88,27.854,403.03,0.57,0.0,3.29,3.2
5/31/2009,445.88,27.854,403.03,0.63,0.0,4.83,0.0
6/1/2009,445.91,27.972,404.33,0.49,0.0,2.9,2.5
6/2/2009,445.91,27.972,404.33,0.46,0.0,5.24,0.0
6/3/2009,445.9,27.933,403.89,0.59,0.0,5.52,0.0
6/4/2009,445.9,27.933,403.89,0.59,0.0,6.93,0.0
6/5/2009,445.89,27.893,403.46,0.61,0.0,8.16,0.0
6/6/2009,445.89,27.893,403.46,0.63,0.0,6.02,0.0
6/7/2009,445.88,27.854,403.03,0.66,0.0,8.53,0.0
6/8/2009,445.88,27.854,403.03,0.67,0.0,8.51,0.0
6/9/2009,445.89,27.893,403.46,0.63,0.0,6.09,0.0
6/10/2009,445.89,27.893,403.46,0.62,0.0,6.93,0.0
6/11/2009,445.9,27.933,403.89,0.58,0.0,4.66,0.0
6/12/2009,445.89,27.893,403.46,0.57,0.0,5.14,0.0
6/13/2009,445.89,27.893,403.46,0.57,0.0,7.88,0.0
6/14/2009,445.9,27.933,403.89,0.61,0.0,6.62,0.0
6/15/2009,445.91,27.972,404.33,0.61,0.0,9.57,0.0
6/16/2009,445.92,28.012,404.76,0.58,0.0,7.89,0.0
6/17/2009,445.9,27.933,403.89,0.58,0.0,6.86,0.0
6/18/2009,445.9,27.933,403.89,0.57,0.0,7.99,0.0
6/19/2009,445.9,27.933,403.89,0.59,0.0,6.23,0.0
6/20/2009,445.9,27.933,403.89,0.59,0.0,5.3,0.0
6/21/2009,445.9,27.933,403.89,0.62,0.0,10.65,0.0
6/22/2009,445.92,28.012,404.76,0.61,0.0,6.48,0.0
6/23/2009,445.92,28.012,404.76,0.6,0.0,9.03,0.0
6/24/2009,445.92,28.012,404.76,0.63,0.0,6.91,0.0
6/25/2009,445.92,28.012,404.76,0.6,0.0,3.31,0.0
6/26/2009,445.93,28.051,405.19,0.62,0.0,4.7,0.3
6/27/2009,445.95,28.13,406.05,0.63,0.0,7.92,4.7
6/28/2009,445.95,28.13,406.05,0.67,0.0,5.0,0.5
6/29/2009,445.92,28.012,404.76,1.96,0.0,3.3,0.6
6/30/2009,445.93,28.051,405.19,0.63,0.0,6.59,0.0
7/1/2009,445.93,28.051,405.19,0.64,0.0,5.01,0.0
7/2/2009,445.92,28.012,404.76,0.6,0.0,5.55,0.6
7/3/2009,445.92,28.012,404.76,0.6,0.0,5.04,0.0
7/4/2009,445.92,28.012,404.76,0.59,0.0,8.81,0.0
7/5/2009,445.92,28.012,404.76,0.63,0.0,9.05,0.0
7/6/2009,445.92,28.012,404.76,0.61,0.0,8.21,0.0
7/7/2009,445.93,28.051,405.19,0.59,0.0,9.08,0.0
7/8/2009,445.94,28.091,405.62,0.59,0.0,6.12,7.6
7/9/2009,445.94,28.091,405.62,0.6,0.0,6.45,0.0
7/10/2009,445.94,28.091,405.62,0.58,0.0,6.02,0.0
7/11/2009,445.94,28.091,405.62,0.6,0.0,7.24,1.5
7/12/2009,445.94,28.091,405.62,0.62,0.0,5.67,0.0
7/13/2009,445.95,28.13,406.05,0.74,0.0,9.63,0.0
7/14/2009,445.95,28.13,406.05,0.58,0.0,9.44,0.0
7/15/2009,445.95,28.13,406.05,0.59,0.0,9.09,0.0
7/16/2009,445.94,28.091,405.62,0.58,0.0,8.11,0.0
7/17/2009,445.94,28.091,405.62,0.57,0.0,9.23,0.0
7/18/2009,445.94,28.091,405.62,0.57,0.0,8.67,0.0
7/19/2009,445.95,28.13,406.05,0.6,0.0,5.24,1.5
7/20/2009,445.96,28.17,406.48,0.62,0.0,8.54,0.0
7/21/2009,445.97,28.209,406.91,0.59,0.0,9.49,0.0
7/22/2009,445.96,28.17,406.48,0.59,0.0,8.51,0.0
7/23/2009,445.95,28.13,406.05,0.57,0.0,8.87,0.0
7/24/2009,445.93,28.051,405.19,0.61,0.0,8.12,0.0
7/25/2009,445.93,28.051,405.19,0.88,0.0,8.56,0.0
7/26/2009,445.94,28.091,405.62,0.98,0.0,9.81,0.0
7/27/2009,445.93,28.051,405.19,0.97,0.0,9.42,0.0
7/28/2009,445.93,28.051,405.19,0.89,0.0,8.88,0.0
7/29/2009,445.9,27.933,403.89,0.89,0.0,9.11,0.0
7/30/2009,445.89,27.893,403.46,0.9,0.0,7.31,0.0
7/31/2009,445.85,27.735,401.74,1.98,0.0,8.27,26.7
8/1/2009,445.8,27.538,399.58,2.2,0.0,5.38,0.0
8/2/2009,445.73,27.261,396.56,3.04,0.0,4.07,0.0
8/3/2009,445.67,27.024,393.97,0.98,0.0,7.3,0.0
8/4/2009,445.61,26.787,391.39,2.4,0.0,8.86,0.0
8/5/2009,445.58,26.668,390.09,1.89,0.0,7.89,0.0
8/6/2009,445.55,26.55,388.8,0.93,0.0,8.88,0.0
8/7/2009,445.49,26.315,386.21,1.86,0.0,9.2,0.0
8/8/2009,445.44,26.131,384.05,1.86,0.0,7.83,0.0
8/9/2009,445.39,25.946,382.06,1.51,0.0,5.12,0.7
8/10/2009,445.36,25.835,380.93,1.52,0.0,5.47,0.0
8/11/2009,445.31,25.65,379.05,1.37,0.0,8.4,0.0
8/12/2009,445.27,25.502,377.55,1.39,0.0,9.0,0.0
8/13/2009,445.22,25.32,375.67,1.38,0.0,9.3,0.0
8/14/2009,445.18,25.169,374.17,1.4,0.0,6.54,0.0
8/15/2009,445.16,25.095,373.42,1.4,0.0,9.93,0.0
8/16/2009,445.15,25.058,373.04,1.53,0.0,8.36,0.0
8/17/2009,445.15,25.058,373.04,1.53,0.0,8.13,0.0
8/18/2009,445.14,25.021,372.66,1.15,0.0,6.73,0.0
8/19/2009,445.12,24.947,371.91,0.96,0.0,5.7,0.0
8/20/2009,445.1,24.873,371.16,1.18,0.0,8.29,0.0
8/21/2009,445.08,24.799,370.41,2.43,0.0,7.46,0.0
8/22/2009,445.07,24.762,370.03,1.38,0.0,6.2,0.0
8/23/2009,445.05,24.688,369.28,1.53,0.0,6.66,0.0
8/24/2009,445.04,24.65,368.9,1.53,0.0,9.66,0.0
8/25/2009,445.02,24.577,368.15,1.38,0.0,6.48,0.0
8/26/2009,445.0,24.503,367.4,1.38,0.0,8.52,0.0
8/27/2009,444.98,24.433,366.65,1.37,0.0,8.04,0.0
8/28/2009,444.97,24.397,366.27,1.38,0.0,8.84,0.0
8/29/2009,444.94,24.292,365.14,1.38,0.0,7.99,0.0
8/30/2009,444.92,24.221,364.39,1.52,0.0,5.76,0.0
8/31/2009,445.06,24.725,369.66,1.51,0.0,2.5,0.0
9/1/2009,445.12,24.947,371.91,1.26,0.0,1.9,18.2
9/2/2009,445.12,24.947,371.91,1.11,0.0,1.27,12.3
9/3/2009,445.11,24.91,371.54,0.97,0.0,3.74,17.4
9/4/2009,445.11,24.91,371.54,0.96,0.0,2.37,8.2
9/5/2009,445.11,24.91,371.54,1.01,0.0,1.82,9.5
9/6/2009,445.08,24.8,370.41,1.23,0.0,1.15,0.0
9/7/2009,445.07,24.762,370.03,1.15,0.0,2.75,15.0
9/8/2009,445.1,24.873,371.16,0.96,0.0,3.68,8.4
9/9/2009,445.09,24.836,370.78,1.2,0.0,2.48,1.1
9/10/2009,445.08,24.799,370.41,1.08,0.0,2.38,5.0
9/11/2009,445.16,25.095,373.42,1.38,0.0,5.9,31.4
9/12/2009,445.29,25.516,378.3,1.3,0.0,4.25,16.3
9/13/2009,445.37,25.872,381.31,1.07,0.0,2.1,3.0
9/14/2009,445.37,25.872,381.31,1.11,0.0,2.85,1.0
9/15/2009,445.36,25.835,380.93,1.25,0.0,3.78,0.0
9/16/2009,445.35,25.798,380.56,1.42,0.0,4.08,0.0
9/17/2009,445.34,25.761,380.18,1.23,0.0,4.99,5.0
9/18/2009,445.33,25.72,379.81,1.37,0.0,2.21,0.0
9/19/2009,445.57,26.629,389.66,1.35,0.0,3.74,55.0
9/20/2009,445.92,28.012,404.76,1.16,0.0,3.59,16.6
9/21/2009,446.03,28.455,409.5,0.73,0.0,1.89,0.5
9/22/2009,446.09,28.709,412.09,1.02,0.0,2.32,0.0
9/23/2009,446.21,29.217,417.27,0.6,0.0,3.08,30.0
9/24/2009,446.31,29.64,421.58,0.74,0.0,2.59,4.5
9/25/2009,446.37,29.894,424.17,0.82,0.0,1.07,0.6
9/26/2009,446.41,30.06,425.89,0.74,0.0,1.7,1.7
9/27/2009,446.45,30.233,427.62,0.5,0.0,2.17,2.0
9/28/2009,446.48,30.36,429.02,0.54,0.0,1.01,0.0
9/29/2009,446.49,30.403,429.51,0.76,0.0,1.67,0.0
9/30/2009,446.54,30.614,431.95,0.74,0.0,2.57,16.7
10/1/2009,446.55,30.657,432.43,0.76,0.0,4.2,0.0
10/2/2009,446.56,30.699,432.92,0.71,0.0,3.14,0.0
10/3/2009,446.57,30.741,433.41,0.7,0.0,2.08,0.6
10/4/2009,446.58,30.784,433.89,0.54,0.0,3.65,0.0
10/5/2009,446.59,30.826,434.38,0.46,0.0,2.47,0.0
10/6/2009,446.59,30.826,434.38,1.7,0.0,3.41,0.0
10/7/2009,446.59,30.826,434.38,0.7,0.0,2.4,0.0
10/8/2009,446.59,30.826,434.38,0.71,0.0,2.31,0.0
10/9/2009,446.59,30.826,434.38,0.4,0.0,2.92,1.5
10/10/2009,446.58,30.784,433.89,0.34,0.0,1.27,1.4
10/11/2009,446.58,30.784,433.89,0.65,0.0,1.47,0.7
10/12/2009,446.59,30.826,434.38,0.59,0.0,0.34,1.5
10/13/2009,446.6,30.868,434.87,0.74,0.0,1.01,1.1
10/14/2009,446.59,30.826,434.38,0.71,0.0,1.18,0.0
10/15/2009,446.59,30.826,434.38,0.71,0.0,1.04,0.0
10/16/2009,446.58,30.784,433.89,0.71,0.0,3.09,0.0
10/17/2009,446.59,30.826,434.38,0.71,0.0,3.44,12.5
10/18/2009,446.61,30.911,435.35,0.49,0.0,0.73,8.0
10/19/2009,446.63,30.995,436.33,0.47,0.0,0.87,0.0
10/20/2009,446.62,30.953,435.84,0.72,0.0,1.02,0.0
10/21/2009,446.62,30.953,435.84,0.7,0.0,1.06,0.0
10/22/2009,446.61,30.911,435.35,0.66,0.0,2.06,0.6
10/23/2009,446.62,30.953,435.84,0.83,0.0,1.08,0.0
10/24/2009,446.62,30.953,435.84,0.7,0.0,1.14,8.8
10/25/2009,446.64,31.038,436.81,0.5,0.0,1.22,0.6
10/26/2009,446.64,31.038,436.81,0.46,0.0,1.35,0.0
10/27/2009,446.65,31.08,437.3,0.53,0.0,1.52,9.9
10/28/2009,446.65,31.08,437.3,0.85,0.0,1.13,0.0
10/29/2009,446.64,31.038,436.81,0.84,0.0,1.84,0.0
10/30/2009,446.63,30.995,436.33,0.91,0.0,1.6,0.0
10/31/2009,446.6,30.868,434.87,0.9,0.0,1.07,0.0
11/1/2009,446.6,30.868,434.87,0.66,0.0,2.86,0.0
11/2/2009,446.6,30.868,434.87,0.5,0.0,2.93,0.0
11/3/2009,446.59,30.83,434.38,0.63,0.0,2.0,0.0
11/4/2009,446.57,30.741,433.41,0.86,0.0,2.07,0.0
11/5/2009,446.56,30.699,432.92,0.88,0.0,1.99,0.0
11/6/2009,446.55,30.657,432.43,0.92,0.0,2.26,0.0
11/7/2009,446.54,30.614,431.95,0.82,0.0,1.89,0.0
11/8/2009,446.53,30.572,431.46,0.79,0.0,2.05,0.0
11/9/2009,446.53,30.572,431.46,0.43,0.0,2.09,0.0
11/10/2009,446.52,30.53,430.97,0.79,0.0,2.92,0.0
11/11/2009,446.51,30.487,430.48,0.87,0.0,1.1,0.0
11/12/2009,446.49,30.403,429.51,0.87,0.0,1.25,0.0
11/13/2009,446.48,30.36,429.02,0.86,0.0,2.02,0.0
11/14/2009,446.47,30.319,428.54,0.84,0.0,1.12,0.0
11/15/2009,446.46,30.276,428.05,0.7,0.0,2.48,0.0
11/16/2009,446.46,30.276,428.05,0.46,0.0,2.03,0.0
11/17/2009,446.46,30.276,428.05,0.42,0.0,1.81,0.0
11/18/2009,446.45,30.233,427.62,0.76,0.0,1.05,1.2
11/19/2009,446.44,30.191,427.19,0.82,0.0,1.2,0.0
11/20/2009,446.42,30.106,426.32,0.84,0.0,1.01,0.0
11/21/2009,446.4,30.021,425.46,0.88,0.0,1.92,0.0
11/22/2009,446.39,29.979,425.03,0.69,0.0,1.86,0.0
11/23/2009,446.39,29.979,425.03,0.51,0.0,1.9,0.0
11/24/2009,446.38,29.937,424.6,0.82,0.0,1.34,0.0
11/25/2009,446.38,29.937,424.6,0.87,0.0,1.07,24.2
11/26/2009,446.38,29.937,424.6,0.92,0.0,1.24,0.0
11/27/2009,446.37,29.894,424.17,0.8,0.0,1.35,0.0
11/28/2009,446.36,29.85,423.74,0.82,0.0,1.22,0.0
11/29/2009,446.35,29.81,423.31,0.7,0.0,1.27,0.0
11/30/2009,446.34,29.767,422.87,0.54,0.0,1.01,0.0
12/1/2009,446.38,29.937,424.6,0.77,0.0,1.89,36.5
12/2/2009,446.39,29.979,425.03,0.75,0.0,1.7,1.6
12/3/2009,446.38,29.937,424.6,0.86,0.0,0.99,0.0
12/4/2009,446.38,29.937,424.6,0.87,0.0,0.87,5.8
12/5/2009,446.37,29.89,424.17,1.47,0.0,0.82,0.8
12/6/2009,446.35,29.81,423.31,2.07,0.0,0.93,0.0
12/7/2009,446.32,29.683,422.01,0.55,0.0,1.18,0.0
12/8/2009,446.31,29.64,421.58,0.82,0.0,1.53,0.0
12/9/2009,446.29,29.556,420.72,0.85,0.0,1.91,0.0
12/10/2009,446.28,29.513,420.29,0.82,0.0,2.6,0.0
12/11/2009,446.26,29.429,419.42,0.72,0.0,0.91,1.8
12/12/2009,446.26,29.429,419.42,0.77,0.0,0.95,0.5
12/13/2009,446.26,29.429,419.42,0.79,0.0,0.37,0.0
12/14/2009,446.25,29.386,418.99,0.43,0.0,1.27,0.0
12/15/2009,446.25,29.386,418.99,0.78,0.0,1.08,0.7
12/16/2009,446.24,29.344,418.56,0.83,0.0,0.53,4.5
12/17/2009,446.24,29.344,418.56,0.82,0.0,0.73,8.5
12/18/2009,446.24,29.344,418.56,0.71,0.0,1.74,0.0
12/19/2009,446.23,29.302,418.13,0.87,0.0,1.02,0.0
12/20/2009,446.22,29.26,417.7,0.7,0.0,0.04,4.9
12/21/2009,446.22,29.26,417.7,0.39,0.0,1.2,0.0
12/22/2009,446.22,29.259,417.7,0.84,0.0,1.06,0.0
12/23/2009,446.21,29.217,417.27,0.85,0.0,1.14,0.0
12/24/2009,446.19,29.132,416.4,0.86,0.0,1.01,0.0
12/25/2009,446.18,29.09,415.97,0.86,0.0,0.91,0.0
12/26/2009,446.19,29.132,416.4,0.35,0.0,2.46,0.0
12/27/2009,446.19,29.132,416.4,0.75,0.0,2.05,0.0
12/28/2009,446.18,29.09,415.97,0.5,0.0,0.5,2.9
12/29/2009,446.18,29.09,415.97,0.78,0.0,0.88,3.5
12/30/2009,446.17,29.048,415.54,0.8,0.0,0.57,1.2
12/31/2009,446.16,29.005,415.11,0.73,0.0,0.93,0.0
1/1/2010,446.15,28.963,414.68,0.64,0.0,1.16,0.0
1/2/2010,446.15,28.963,414.68,0.5,0.0,1.82,0.0
1/3/2010,446.15,28.963,414.68,0.66,0.0,1.77,0.0
1/4/2010,446.14,28.92,414.25,0.5,0.0,1.25,4.2
1/5/2010,446.15,28.963,414.68,0.84,0.0,1.08,7.5
1/6/2010,446.14,28.92,414.25,0.81,0.0,0.7,1.8
1/7/2010,446.14,28.92,414.25,0.87,0.0,1.09,0.0
1/8/2010,446.12,28.836,413.38,0.87,0.0,1.21,3.0
1/9/2010,446.12,28.836,413.38,0.66,0.0,0.59,0.0
1/10/2010,446.1,28.751,412.52,0.67,0.0,1.08,0.0
1/11/2010,446.07,28.624,411.23,1.84,0.0,1.1,0.0
1/12/2010,446.02,28.412,409.07,2.5,0.0,1.38,0.4
1/13/2010,446.02,28.412,409.07,1.67,0.0,0.45,11.2
1/14/2010,446.04,28.497,409.93,0.34,0.0,0.67,1.0
1/15/2010,445.98,28.249,407.35,2.68,0.0,0.93,3.6
1/16/2010,445.95,28.13,406.05,2.66,0.0,1.12,0.0
1/17/2010,445.89,27.893,403.46,2.7,0.0,1.25,0.0
1/18/2010,445.86,27.775,402.17,2.65,0.0,2.08,0.0
1/19/2010,445.84,27.696,401.31,2.31,0.0,2.31,0.0
1/20/2010,445.78,27.459,398.72,2.65,0.0,2.09,0.0
1/21/2010,445.73,27.261,396.56,2.64,0.0,2.1,0.0
1/22/2010,445.69,27.103,394.84,2.88,0.0,2.53,0.0
1/23/2010,445.64,26.905,392.68,2.66,0.0,2.28,0.0
1/24/2010,445.59,26.708,390.52,2.65,0.0,1.77,0.0
1/25/2010,445.58,26.668,390.09,1.41,0.0,2.05,0.0
1/26/2010,445.56,26.589,389.23,1.8,0.0,2.61,0.0
1/27/2010,445.51,26.392,387.07,2.22,0.0,2.54,0.0
1/28/2010,445.49,26.315,386.21,1.61,0.0,1.11,0.0
1/29/2010,445.46,26.204,384.92,2.37,0.0,1.1,0.0
1/30/2010,445.42,26.057,383.19,2.16,0.0,1.25,0.0
1/31/2010,445.41,26.02,382.81,1.57,0.0,1.66,0.0
2/1/2010,445.4,25.903,382.44,0.62,0.0,1.02,1.0
2/2/2010,445.39,25.846,382.06,0.74,0.0,1.76,0.0
2/3/2010,445.38,25.809,381.69,2.39,0.0,0.5,13.4
2/4/2010,445.37,25.872,381.31,1.29,0.0,1.09,0.0
2/5/2010,445.36,25.835,380.93,1.83,0.0,1.4,0.7
2/6/2010,445.31,25.65,379.05,2.17,0.0,1.96,0.0
2/7/2010,445.27,25.502,377.55,2.3,0.0,2.36,0.0
2/8/2010,445.26,25.465,377.17,2.17,0.0,1.62,0.0
2/9/2010,445.23,25.354,376.05,2.17,0.0,2.9,0.0
