Fecha,Elevacion (msnm),Almacenamiento (hm3),Area (ha),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s),Evaporacion (mm),Precipitacion (mm)
12/16/2011,161.32,997.381,,4.545,0.0,4.44,0.5
12/17/2011,161.31,996.225,,4.195,0.0,1.99,0.0
12/18/2011,161.31,996.225,,4.445,0.0,0.53,0.4
12/19/2011,161.31,996.225,,5.197,0.0,0.54,0.1
12/20/2011,161.32,997.381,,3.643,0.0,1.5,0.0
12/21/2011,161.32,997.381,,4.427,0.0,5.05,0.0
12/22/2011,161.31,996.225,,4.323,0.0,0.5,0.5
12/23/2011,161.31,996.225,,4.484,0.0,3.6,0.0
12/24/2011,161.3,995.07,,1.501,0.0,0.61,5.0
12/25/2011,161.3,995.07,,0.0,0.0,1.34,0.0
12/26/2011,161.29,993.914,11809.7,4.962,0.0,1.99,0.0
12/27/2011,161.28,992.758,11801.0,3.318,0.0,1.91,0.0
12/28/2011,161.28,992.758,11801.0,4.267,0.0,2.05,0.0
12/29/2011,161.27,991.602,11792.3,4.362,0.0,2.69,0.0
12/30/2011,161.27,991.602,11792.3,4.329,0.0,3.14,0.0
12/31/2011,161.26,990.447,,4.149,0.0,4.42,0.0
1/1/2012,161.26,990.447,11783.6,4.016,0.0,1.85,0.0
1/2/2012,161.25,989.291,11774.9,2.814,0.0,5.68,0.0
1/3/2012,161.25,989.291,11774.9,2.894,0.0,3.29,0.0
1/4/2012,161.24,988.135,11766.2,3.606,0.0,2.85,0.0
1/5/2012,161.24,988.135,11766.2,3.575,0.0,3.92,0.0
1/6/2012,161.23,986.979,11757.5,4.455,0.0,3.28,0.0
1/7/2012,161.23,986.979,11757.5,4.18,0.0,2.08,0.0
1/8/2012,161.23,986.979,11757.5,4.904,0.0,5.45,0.0
1/9/2012,161.23,986.979,11757.5,5.523,0.0,1.7,0.0
1/10/2012,161.22,985.824,11748.8,4.298,0.0,6.1,0.0
1/11/2012,161.21,984.668,11740.1,5.513,0.0,3.0,0.0
1/12/2012,161.21,984.668,11740.1,5.491,0.0,4.54,0.0
1/13/2012,161.2,983.512,11731.4,3.359,0.0,4.51,0.0
1/14/2012,161.2,983.512,11731.4,1.09,0.0,1.65,0.0
1/15/2012,161.19,982.356,11722.7,1.464,0.0,2.1,0.0
1/16/2012,161.19,982.356,11722.7,1.58,0.0,1.75,0.0
1/17/2012,161.19,982.356,11722.7,1.269,0.0,4.37,0.0
1/18/2012,161.18,981.201,11714.0,3.285,0.0,5.48,0.0
1/19/2012,161.18,981.201,11714.0,3.414,0.0,2.8,0.0
1/20/2012,161.17,980.045,11705.3,1.384,0.0,2.65,0.0
1/21/2012,161.17,980.045,11705.3,3.505,0.0,3.35,0.0
1/22/2012,161.16,978.889,11696.0,6.97,0.0,1.4,0.0
1/23/2012,161.16,978.889,11696.0,7.638,0.0,2.9,0.0
1/24/2012,161.15,977.737,11687.9,6.17,0.0,1.2,0.0
1/25/2012,161.15,977.734,11687.9,6.291,0.0,2.15,0.0
1/26/2012,161.14,976.578,11679.2,6.791,0.0,7.15,0.0
1/27/2012,161.14,976.578,11679.2,6.404,0.0,3.05,0.0
1/28/2012,161.13,975.422,11670.5,6.151,0.0,5.45,0.0
1/29/2012,161.12,974.266,11661.8,6.676,0.0,3.05,0.3
1/30/2012,161.1,971.955,11644.4,6.971,0.0,0.85,0.0
1/31/2012,161.09,970.799,11635.7,5.953,0.0,0.7,0.7
2/1/2012,161.09,970.799,11635.7,6.29,0.0,3.7,0.0
2/2/2012,161.09,970.799,11635.7,6.57,0.0,4.95,0.0
2/3/2012,161.08,969.143,11627.0,6.733,0.0,4.4,0.0
2/4/2012,161.08,969.143,11627.0,6.365,0.0,4.09,0.0
2/5/2012,161.07,968.488,11618.3,7.103,0.0,5.11,9.4
2/6/2012,161.06,967.332,11609.6,3.54,0.0,2.51,0.0
2/7/2012,161.06,967.332,11609.6,4.22,0.0,1.04,0.0
2/8/2012,161.06,967.332,11609.6,5.181,0.0,3.35,37.0
2/9/2012,161.1,971.955,11644.4,5.24,0.0,2.12,17.5
2/10/2012,161.1,971.955,11644.4,4.97,0.0,0.56,5.5
2/11/2012,161.09,970.799,11635.7,5.191,0.0,0.89,0.0
2/12/2012,161.09,970.799,11635.7,4.936,0.0,2.95,3.6
2/13/2012,161.09,970.799,11635.7,2.153,0.0,0.38,3.0
2/14/2012,161.09,970.799,11635.7,4.538,0.0,1.6,0.4
2/15/2012,161.1,971.955,11644.4,4.612,0.0,1.02,0.01
2/16/2012,161.09,970.799,11635.7,4.578,0.0,2.18,0.4
2/17/2012,161.1,971.955,11644.4,4.672,0.0,2.12,2.5
2/18/2012,161.11,973.111,11653.1,4.192,0.0,1.6,0.01
2/19/2012,161.1,971.955,11644.4,4.608,0.0,5.55,0.0
2/20/2012,161.09,970.799,11635.7,2.729,0.0,3.55,0.0
2/21/2012,161.09,970.799,11635.7,3.714,0.0,3.05,0.0
2/22/2012,161.09,970.799,11635.7,3.614,0.0,2.25,0.01
2/23/2012,161.09,970.799,11635.7,3.634,0.0,3.2,0.0
2/24/2012,161.09,970.799,11635.7,3.43,0.0,1.8,0.0
2/25/2012,161.09,970.799,11635.7,3.369,0.0,5.38,16.0
2/26/2012,161.09,970.799,11635.7,3.075,0.0,3.12,0.0
2/27/2012,161.09,970.799,11635.7,2.783,0.0,2.7,0.0
2/28/2012,161.08,969.643,11627.0,3.569,0.0,3.33,0.0
2/29/2012,161.08,969.643,11627.0,3.608,0.0,5.24,0.0
3/1/2012,161.08,969.643,11627.0,3.571,0.0,4.45,0.0
3/2/2012,161.08,969.643,11627.0,3.548,0.0,4.58,0.0
3/3/2012,161.08,969.643,11627.0,3.637,0.0,4.33,0.0
3/4/2012,161.07,968.488,11618.3,4.339,0.0,9.51,0.0
3/5/2012,161.07,968.488,11618.3,3.411,0.0,6.9,0.0
3/6/2012,161.07,968.488,11618.3,3.413,0.0,7.44,0.0
3/7/2012,161.06,967.332,11609.6,3.718,0.0,8.07,0.0
3/8/2012,161.05,966.176,11600.9,3.727,0.0,6.37,0.0
3/9/2012,161.04,965.02,11592.2,3.714,0.0,8.53,1.0
3/10/2012,161.01,961.553,11566.1,3.436,0.0,4.05,0.0
3/11/2012,161.03,963.865,11583.5,2.739,0.0,0.34,0.01
3/12/2012,161.01,961.553,11566.1,3.68,0.0,3.97,0.0
3/13/2012,161.02,962.709,11574.8,3.755,0.0,5.17,0.0
3/14/2012,161.02,962.709,11574.8,3.823,0.0,6.47,0.0
3/15/2012,161.01,961.553,11566.1,3.686,0.0,7.68,0.0
3/16/2012,160.99,959.241,11548.7,3.661,0.0,7.46,0.0
3/17/2012,160.99,959.241,11548.7,3.727,0.0,8.0,0.0
3/18/2012,160.99,959.241,11548.7,4.302,0.0,4.89,0.0
3/19/2012,160.98,958.086,11540.0,3.115,0.0,3.5,0.0
3/20/2012,160.97,956.93,11531.3,4.491,0.0,10.39,0.0
3/21/2012,160.98,958.086,11540.0,3.433,0.0,9.04,0.0
3/22/2012,160.97,956.93,11531.3,3.511,0.0,6.97,0.0
3/23/2012,160.95,954.618,11513.9,3.542,0.0,6.27,0.0
3/24/2012,160.95,954.618,11513.9,3.626,0.0,7.24,0.0
3/25/2012,160.94,953.463,11505.2,2.669,0.0,7.0,0.0
3/26/2012,160.94,953.463,11505.2,2.864,0.0,7.29,0.0
3/27/2012,160.93,952.307,11496.5,1.837,0.0,5.85,0.0
3/28/2012,160.93,952.307,11496.5,2.936,0.0,4.61,2.3
3/29/2012,160.92,951.151,11487.8,3.05,0.0,6.59,0.01
3/30/2012,160.92,951.151,11487.8,3.638,0.0,5.79,6.05
3/31/2012,160.92,951.151,11487.8,3.201,0.0,4.51,0.5
4/1/2012,160.91,949.995,11479.1,3.746,0.0,8.01,0.0
4/2/2012,160.91,949.995,11479.1,5.941,0.0,7.54,0.0
4/3/2012,160.91,949.995,11479.1,4.963,0.0,6.62,0.0
4/4/2012,160.9,948.84,11470.4,5.009,0.0,8.37,0.0
4/5/2012,160.9,948.84,11470.4,4.681,0.0,8.07,0.0
4/6/2012,160.88,946.528,11453.0,4.666,0.0,7.11,0.0
4/7/2012,160.9,948.84,11470.4,4.666,0.0,5.28,39.0
4/8/2012,161.03,963.865,11583.5,5.627,0.0,2.43,56.0
4/9/2012,161.05,966.176,11600.9,4.908,0.0,4.7,3.8
4/10/2012,161.04,965.02,11592.2,4.319,0.0,5.98,0.0
4/11/2012,161.04,965.02,11592.2,4.985,0.0,4.7,0.0
4/12/2012,161.04,965.02,11592.2,5.812,0.0,3.02,0.3
4/13/2012,161.02,962.709,11574.8,4.979,0.0,6.6,0.0
4/14/2012,161.02,962.709,11574.8,4.775,0.0,5.3,0.0
4/15/2012,161.01,961.553,11566.1,5.58,0.0,8.15,0.0
4/16/2012,161.01,961.553,11566.1,5.648,0.0,7.5,0.0
4/17/2012,161.0,960.397,11557.4,5.984,0.0,7.45,1.2
4/18/2012,160.99,959.241,11548.7,5.929,0.0,5.6,0.01
4/19/2012,160.98,958.086,11540.0,5.892,0.0,5.35,0.0
4/20/2012,160.97,956.93,11531.2,5.904,0.0,12.35,0.0
4/21/2012,160.96,955.774,11522.6,6.808,0.0,9.95,0.0
4/22/2012,160.95,954.618,11513.9,7.545,0.0,10.11,0.0
4/23/2012,160.94,953.463,11505.2,7.366,0.0,8.49,0.0
4/24/2012,160.93,952.307,11496.5,7.28,0.0,10.15,0.0
4/25/2012,160.9,948.84,11470.4,7.434,0.0,9.23,0.0
4/26/2012,160.89,947.684,11461.7,6.917,0.0,8.84,0.0
4/27/2012,160.88,946.528,11453.0,7.408,0.0,10.18,0.0
4/28/2012,160.87,945.372,11444.3,7.294,0.0,10.95,0.0
4/29/2012,160.86,944.217,11435.6,8.193,0.0,10.14,0.0
4/30/2012,160.85,943.061,11426.9,8.14,0.0,5.7,0.0
5/1/2012,160.83,940.749,11409.5,7.17,0.0,5.77,0.0
5/2/2012,160.81,938.438,11392.1,8.084,0.0,3.75,0.0
5/3/2012,160.8,937.282,11383.4,6.73,0.0,3.6,0.0
5/4/2012,160.79,936.313,11374.7,6.854,0.0,7.12,0.0
5/5/2012,160.78,934.971,11366.0,3.79,0.0,7.86,0.0
5/6/2012,160.77,933.815,11357.3,7.282,0.0,8.28,0.0
5/7/2012,160.76,932.659,11348.6,7.465,0.0,9.72,0.0
5/8/2012,160.75,931.504,11339.9,6.699,0.0,9.7,0.0
5/9/2012,160.74,930.348,11331.2,6.717,0.0,7.26,15.5
5/10/2012,160.73,929.192,11322.5,6.762,0.0,1.39,0.01
5/11/2012,160.73,929.192,11322.5,6.707,0.0,6.25,0.0
5/12/2012,160.72,928.036,11313.9,6.589,0.0,6.8,0.0
5/13/2012,160.72,928.036,11313.9,7.299,0.0,8.3,15.2
5/14/2012,160.71,926.881,11305.2,7.557,0.0,6.78,0.0
5/15/2012,160.7,925.725,11296.5,6.728,0.0,12.02,22.7
5/16/2012,160.7,925.725,11296.5,6.432,0.0,4.6,0.0
5/17/2012,160.69,924.569,11287.8,6.854,0.0,7.97,0.0
5/18/2012,160.68,923.413,11279.1,6.872,0.0,9.39,0.0
5/19/2012,160.67,922.258,11270.4,6.76,0.0,9.34,0.0
5/20/2012,160.65,919.946,11253.0,7.632,0.0,9.32,0.0
5/21/2012,160.64,918.79,11244.3,7.668,0.0,9.08,0.0
5/22/2012,160.63,917.635,11235.6,6.897,0.0,9.49,0.0
5/23/2012,160.62,916.479,11226.9,6.938,0.0,9.71,0.0
5/24/2012,160.61,915.323,11218.2,6.972,0.0,12.34,0.0
5/25/2012,160.6,914.167,11209.5,7.035,0.0,12.21,0.0
5/26/2012,160.59,913.012,11200.8,6.774,0.0,11.61,0.0
5/27/2012,160.56,909.544,11174.7,6.9,0.0,12.11,0.0
5/28/2012,160.55,908.389,11166.0,7.72,0.0,10.07,0.0
5/29/2012,160.54,907.233,11157.3,7.096,0.0,11.35,0.0
5/30/2012,160.52,904.921,11139.9,7.002,0.0,9.65,0.0
5/31/2012,160.51,903.766,11131.2,7.097,0.0,12.9,0.0
6/1/2012,160.49,901.455,11113.8,7.106,0.0,11.15,0.0
6/2/2012,160.48,900.299,11105.1,6.522,0.0,8.45,1.2
6/3/2012,160.5,902.61,11122.5,5.478,0.0,11.0,17.2
6/4/2012,160.49,901.455,11113.8,7.45,0.0,8.55,0.0
6/5/2012,160.47,899.143,11096.4,6.871,0.0,8.15,0.01
6/6/2012,160.45,896.832,11079.0,7.037,0.0,2.1,2.0
6/7/2012,160.44,895.676,11070.3,6.901,0.0,9.45,0.0
6/8/2012,160.44,895.676,11070.3,6.197,0.0,10.05,0.0
6/9/2012,160.43,894.52,11061.6,6.817,0.0,9.75,0.0
6/10/2012,160.42,893.364,11052.9,7.755,0.0,9.94,0.0
6/11/2012,160.41,892.209,11044.2,7.833,0.0,11.13,0.0
6/12/2012,160.39,889.897,11026.8,6.974,0.0,10.98,0.0
6/13/2012,160.38,888.741,11018.1,4.994,0.0,11.15,0.0
6/14/2012,160.36,886.43,11000.7,7.237,0.0,11.35,0.0
6/15/2012,160.35,885.274,10992.0,7.072,0.0,12.11,0.0
6/16/2012,160.31,880.651,10957.2,6.708,0.0,14.8,0.0
6/17/2012,160.3,879.496,10948.5,7.386,0.0,12.1,0.0
6/18/2012,160.29,878.34,10939.8,7.494,0.0,11.74,0.0
6/19/2012,160.28,877.184,10931.1,7.163,0.0,11.82,0.0
6/20/2012,160.27,876.028,10922.4,7.171,0.0,10.54,0.0
6/21/2012,160.25,873.717,10905.0,7.059,0.0,13.7,0.0
6/22/2012,160.28,877.184,10931.1,7.024,0.0,6.05,46.5
6/23/2012,160.24,872.561,10896.3,6.721,0.0,7.85,0.0
6/24/2012,160.23,871.405,10887.6,7.332,0.0,10.55,0.0
6/25/2012,160.21,869.094,10870.2,7.68,0.0,10.05,0.0
6/26/2012,160.2,867.938,10861.5,7.053,0.0,10.66,0.0
6/27/2012,160.19,866.782,10852.8,7.025,0.0,11.56,0.0
6/28/2012,160.17,864.471,10835.4,5.102,0.0,12.11,0.0
6/29/2012,160.16,863.315,10826.7,4.978,0.0,10.97,0.0
6/30/2012,160.14,861.004,10809.3,5.093,0.0,8.25,0.0
7/1/2012,160.17,864.471,10835.4,5.438,0.0,6.45,22.0
7/2/2012,160.15,862.159,10818.0,5.79,0.0,3.8,1.9
7/3/2012,160.14,861.004,10809.3,4.257,0.0,10.8,0.0
7/4/2012,160.12,858.692,10791.9,5.005,0.0,10.9,0.0
7/5/2012,160.1,856.381,10774.5,5.461,0.0,12.15,0.0
7/6/2012,160.09,855.225,10765.3,5.063,0.0,12.75,0.0
7/7/2012,160.08,854.069,10757.1,4.999,0.0,13.53,0.0
7/8/2012,160.07,852.913,10748.4,5.902,0.0,13.25,0.0
7/9/2012,160.06,851.758,10739.7,5.808,0.0,12.27,0.0
7/10/2012,160.04,849.446,10722.3,5.025,0.0,12.5,0.0
7/11/2012,160.04,849.446,10722.3,5.176,0.0,10.0,0.0
7/12/2012,160.04,849.446,10722.3,5.101,0.0,7.5,8.5
7/13/2012,160.03,848.291,10713.6,5.191,0.0,6.6,0.0
7/14/2012,160.02,847.135,10704.9,5.191,0.0,10.05,0.0
7/15/2012,160.01,845.979,10696.2,5.4,0.0,11.18,0.0
7/16/2012,160.0,844.823,10687.5,5.56,0.0,12.17,0.0
7/17/2012,159.99,843.841,10678.8,5.171,0.0,12.05,0.0
7/18/2012,159.97,841.877,10661.5,5.083,0.0,9.7,0.0
7/19/2012,159.95,839.913,10644.1,5.185,0.0,7.4,0.0
7/20/2012,159.93,837.95,10626.7,5.111,0.0,10.07,0.0
7/21/2012,159.92,836.968,10618.1,5.084,0.0,12.5,0.0
7/22/2012,159.91,835.986,10609.4,5.526,0.0,11.58,0.0
7/23/2012,159.9,835.004,10600.7,5.873,0.0,8.4,0.0
7/24/2012,159.89,834.022,10592.0,5.186,0.0,12.53,0.0
7/25/2012,159.88,833.04,10583.3,5.108,0.0,13.62,0.0
7/26/2012,159.87,832.058,10574.6,5.12,0.0,11.5,0.0
7/27/2012,159.86,831.076,10566.0,5.176,0.0,11.7,0.0
7/28/2012,159.85,830.094,10557.3,4.797,0.0,12.96,0.0
7/29/2012,159.84,829.112,10548.6,5.844,0.0,11.85,0.0
7/30/2012,159.83,828.13,10539.9,5.919,0.0,10.71,0.0
7/31/2012,159.79,824.203,10505.2,5.161,0.0,11.48,0.0
8/1/2012,159.77,822.239,10487.8,5.141,0.0,11.67,0.0
8/2/2012,159.76,821.257,10479.1,5.078,0.0,10.35,0.0
8/3/2012,159.75,820.275,10470.4,5.088,0.0,9.35,0.0
8/4/2012,159.74,819.293,10461.8,4.739,0.0,12.0,0.0
8/5/2012,159.73,818.311,10453.1,5.466,0.0,12.59,0.0
8/6/2012,159.71,816.347,10435.7,6.087,0.0,11.36,0.0
8/7/2012,159.69,814.383,10418.3,5.036,0.0,9.63,0.0
8/8/2012,159.68,813.402,10409.7,4.911,0.0,11.17,0.0
8/9/2012,159.67,812.42,10401.0,5.066,0.0,10.35,0.0
8/10/2012,159.66,811.348,10392.3,5.037,0.0,11.65,0.0
8/11/2012,159.65,810.456,10383.6,4.52,0.0,10.85,0.0
8/12/2012,159.64,809.474,10374.0,5.361,0.0,10.55,0.0
8/13/2012,159.62,807.51,10357.6,6.108,0.0,10.6,0.0
8/14/2012,159.61,806.528,10348.9,5.091,0.0,9.4,18.5
8/15/2012,159.6,805.546,10340.2,4.679,0.0,11.59,0.0
8/16/2012,159.59,804.564,10331.5,5.029,0.0,14.52,0.0
8/17/2012,159.57,802.6,10314.1,5.006,0.0,7.22,0.0
8/18/2012,159.55,800.637,10296.8,4.451,0.0,11.8,0.0
8/19/2012,159.54,799.655,10288.1,5.717,0.0,12.15,0.0
8/20/2012,159.57,802.6,10314.2,6.101,0.0,10.1,6.0
8/21/2012,159.56,801.619,10305.5,5.027,0.0,4.7,0.0
8/22/2012,159.57,802.6,10314.1,4.94,0.0,10.75,0.0
8/23/2012,159.57,802.6,10314.1,4.811,0.0,5.28,3.5
8/24/2012,159.56,801.619,10305.5,5.241,0.0,7.56,0.0
8/25/2012,159.55,800.637,10296.8,4.562,0.0,12.62,0.0
8/26/2012,159.53,798.673,10279.4,5.337,0.0,10.72,0.0
8/27/2012,159.52,797.691,10270.7,6.045,0.0,12.39,0.0
8/28/2012,159.51,796.709,10262.0,5.068,0.0,8.21,0.0
8/29/2012,159.51,796.709,10262.0,5.041,0.0,9.05,0.0
8/30/2012,159.5,795.727,10253.4,5.134,0.0,9.7,0.0
8/31/2012,159.47,792.781,10227.3,5.172,0.0,8.2,3.0
9/1/2012,159.45,790.817,10209.9,4.656,0.0,10.55,0.0
9/2/2012,159.42,787.872,10183.9,5.645,0.0,10.01,0.01
9/3/2012,159.39,784.926,10157.8,5.852,0.0,11.23,0.0
9/4/2012,159.4,785.908,10166.5,4.707,0.0,10.26,0.0
9/5/2012,159.39,784.926,10157.8,4.905,0.0,9.11,0.0
9/6/2012,159.38,783.944,10149.2,4.875,0.0,9.44,0.0
9/7/2012,159.37,782.962,10140.5,5.078,0.0,9.15,0.0
9/8/2012,159.36,781.98,10131.8,4.755,0.0,8.65,0.0
9/9/2012,159.35,780.998,10123.1,5.904,0.0,9.35,0.0
9/10/2012,159.34,780.016,10114.4,5.86,0.0,3.65,1.3
9/11/2012,159.33,779.034,10105.7,4.892,0.0,9.38,0.0
9/12/2012,159.32,778.052,10097.1,4.939,0.0,11.32,0.0
9/13/2012,159.3,776.089,10079.7,4.956,0.0,11.87,0.0
9/14/2012,159.28,774.125,10062.3,4.915,0.0,7.57,7.1
9/15/2012,159.29,775.107,10071.0,4.675,0.0,5.47,24.0
9/16/2012,159.33,779.034,10105.7,5.766,0.0,2.73,0.0
9/17/2012,159.36,781.98,10131.8,5.342,0.0,4.56,0.0
9/18/2012,159.4,785.908,10166.5,4.95,0.0,6.25,0.0
9/19/2012,159.38,783.944,10149.2,4.95,0.0,8.58,0.0
9/20/2012,159.38,783.944,10149.2,4.916,0.0,7.62,0.0
9/21/2012,159.38,783.944,10149.2,4.932,0.0,8.0,0.0
9/22/2012,159.37,782.962,10140.5,4.765,0.0,6.96,0.0
9/23/2012,159.36,781.98,10131.8,5.379,0.0,8.39,0.0
9/24/2012,159.37,782.962,10131.8,3.916,0.0,4.33,0.0
9/25/2012,159.36,781.98,10131.8,4.71,0.0,6.17,0.0
9/26/2012,159.36,781.98,10131.8,4.528,0.0,8.05,0.0
9/27/2012,159.36,781.98,10131.8,4.842,0.0,8.35,0.0
9/28/2012,159.37,782.962,10131.8,4.842,0.0,9.48,4.0
9/29/2012,159.36,781.98,10131.8,2.127,0.0,7.2,0.0
9/30/2012,159.35,780.998,10123.1,5.725,0.0,9.16,10.4
10/1/2012,159.35,780.998,10123.1,5.52,0.0,8.3,0.0
10/2/2012,159.36,781.98,10131.8,4.716,0.0,5.66,3.0
10/3/2012,159.35,780.998,10123.1,4.671,0.0,7.94,0.0
10/4/2012,159.35,780.998,10123.1,4.701,0.0,6.16,0.0
10/5/2012,159.33,779.034,10105.7,4.626,0.0,8.55,0.0
10/6/2012,159.33,779.034,10105.7,4.939,0.0,8.12,0.0
10/7/2012,159.32,778.052,10097.1,5.582,0.0,9.0,0.0
10/8/2012,159.32,778.052,10097.1,5.87,0.0,5.14,18.2
10/9/2012,159.31,777.071,10088.4,4.018,0.0,1.31,0.0
10/10/2012,159.31,777.071,10088.4,4.899,0.0,3.93,0.0
10/11/2012,159.3,776.089,10079.7,4.816,0.0,7.6,0.0
10/12/2012,159.29,775.107,10071.0,4.824,0.0,9.8,0.0
10/13/2012,159.28,774.933,10062.3,4.84,0.0,7.5,0.0
10/14/2012,159.27,773.143,10053.6,5.426,0.0,11.72,0.0
10/15/2012,159.27,773.143,10053.6,5.762,0.0,5.65,1.0
10/16/2012,159.27,773.143,10053.6,4.757,0.0,7.07,0.0
10/17/2012,159.27,773.143,10053.6,4.526,0.0,6.97,0.0
10/18/2012,159.27,773.143,10053.6,4.903,0.0,4.96,0.0
10/19/2012,159.26,772.161,10045.0,4.925,0.0,8.89,0.0
10/20/2012,159.26,772.161,10045.0,4.87,0.0,3.16,0.0
10/21/2012,159.25,771.179,10036.3,5.62,0.0,6.88,0.0
10/22/2012,159.25,771.179,10036.3,5.666,0.0,8.47,0.0
10/23/2012,159.24,770.197,10027.6,4.93,0.0,7.15,0.0
10/24/2012,159.23,769.215,10018.9,4.924,0.0,6.06,0.0
10/25/2012,159.22,768.233,10010.2,4.925,0.0,6.83,0.0
10/26/2012,159.21,767.251,10001.5,4.854,0.0,6.74,0.0
10/27/2012,159.2,766.269,9992.87,4.944,0.0,5.07,0.01
10/28/2012,159.19,765.287,9984.18,5.63,0.0,3.65,0.0
10/29/2012,159.18,764.306,9975.5,5.422,0.0,5.08,0.0
10/30/2012,159.17,763.324,9966.82,4.561,0.0,5.94,0.0
10/31/2012,159.16,762.342,9958.13,4.677,0.0,4.48,0.0
11/1/2012,159.16,762.342,9958.13,4.671,0.0,4.27,0.0
11/2/2012,159.15,761.36,9949.45,4.572,0.0,6.83,0.0
11/3/2012,159.14,760.368,9940.77,4.574,0.0,6.01,0.0
11/4/2012,159.13,759.396,9932.08,5.065,0.0,4.94,0.0
11/5/2012,159.12,758.414,9923.4,5.695,0.0,2.5,0.0
11/6/2012,159.12,758.414,9923.4,4.613,0.0,5.55,0.0
11/7/2012,159.11,757.432,9914.72,4.714,0.0,5.94,0.0
11/8/2012,159.1,756.45,9906.03,4.712,0.0,6.11,0.0
11/9/2012,159.1,756.45,9906.03,2.703,0.0,7.68,0.0
11/10/2012,159.08,754.486,9888.67,2.101,0.0,7.12,0.0
11/11/2012,159.08,754.486,9888.67,5.0,0.0,7.08,0.0
11/12/2012,159.07,753.504,9879.98,5.883,0.0,8.35,0.0
11/13/2012,159.05,751.541,9862.62,4.478,0.0,6.2,0.0
11/14/2012,159.04,750.559,9853.93,4.707,0.0,3.62,4.1
11/15/2012,159.03,749.577,9845.25,4.677,0.0,0.42,0.6
11/16/2012,159.02,748.595,9836.57,4.709,0.0,1.12,0.8
11/17/2012,159.02,748.595,9836.57,4.684,0.0,1.4,2.5
11/18/2012,159.01,747.613,9827.88,5.132,0.0,1.43,0.0
11/19/2012,159.01,747.613,9827.88,5.624,0.0,2.06,0.0
11/20/2012,159.0,746.631,9819.2,5.595,0.0,1.12,0.0
11/21/2012,159.0,746.631,9819.2,4.664,0.0,1.11,0.0
11/22/2012,158.99,745.649,9810.52,4.669,0.0,4.02,0.0
11/23/2012,158.99,745.649,9810.52,4.696,0.0,3.54,0.0
11/24/2012,159.0,746.631,9819.2,4.443,0.0,6.68,42.5
11/25/2012,158.85,731.902,9688.95,4.821,316.326,3.33,0.0
11/26/2012,158.53,700.481,9411.09,5.75,308.608,2.0,0.0
11/27/2012,158.2,668.078,9124.54,4.618,300.001,2.7,0.4
11/28/2012,158.02,650.403,8968.25,4.612,295.615,3.65,0.0
11/29/2012,157.69,623.273,8692.7,4.63,286.863,2.94,0.0
11/30/2012,157.36,596.484,8417.87,4.621,277.59,2.02,0.0
12/1/2012,156.91,559.952,8043.1,4.504,306.609,3.2,0.0
12/2/2012,156.42,520.174,7635.01,5.532,288.855,2.53,0.0
12/3/2012,156.06,490.949,7371.88,5.732,275.026,3.99,0.0
12/4/2012,155.77,471.087,7108.75,4.747,259.908,4.31,0.0
12/5/2012,155.36,444.364,6794.15,4.42,247.351,3.86,0.0
12/6/2012,154.99,420.247,6510.25,4.594,230.753,4.81,0.0
12/7/2012,154.62,396.131,6226.34,4.536,213.239,3.04,0.0
12/8/2012,154.24,371.363,5934.76,4.316,194.501,2.81,0.0
12/9/2012,153.88,349.54,5678.48,4.97,175.242,2.27,0.0
12/10/2012,153.52,331.002,5462.1,5.611,154.485,2.75,0.0
12/11/2012,153.21,315.038,5275.78,4.504,128.049,5.32,0.0
12/12/2012,153.2,314.523,5269.77,4.495,0.0,2.97,0.0
12/13/2012,153.19,314.008,5263.76,4.506,0.0,4.4,0.0
12/14/2012,153.19,314.008,5263.76,4.498,0.0,0.79,4.5
12/15/2012,153.19,314.008,5263.76,4.253,0.0,0.89,0.0
12/16/2012,153.19,314.008,5263.76,4.255,0.0,2.15,0.0
12/17/2012,153.18,313.493,5257.75,5.608,0.0,3.14,0.0
12/18/2012,153.18,313.493,5257.75,4.486,0.0,3.27,0.0
12/19/2012,153.18,313.493,5257.75,4.501,0.0,5.44,0.0
12/20/2012,153.17,312.978,5251.74,4.502,0.0,5.04,0.0
12/21/2012,153.16,312.463,5245.73,4.26,0.0,7.77,0.0
12/22/2012,153.15,311.949,5239.72,4.147,0.0,4.11,0.0
12/23/2012,153.14,311.434,5233.71,4.524,0.0,3.95,0.0
12/24/2012,153.14,311.434,5233.71,4.524,0.0,3.19,0.0
12/25/2012,153.14,311.434,5233.71,4.065,0.0,2.73,0.0
12/26/2012,153.13,310.919,5227.69,5.634,0.0,8.17,0.0
12/27/2012,153.12,310.404,5221.69,3.768,0.0,3.67,0.0
12/28/2012,153.11,309.889,5215.67,4.516,0.0,1.43,0.0
12/29/2012,153.1,309.374,5209.66,4.414,0.0,3.45,0.0
12/30/2012,153.09,308.859,5203.65,4.967,0.0,3.84,0.0
12/31/2012,153.08,308.344,5197.64,4.473,0.0,1.79,0.0
1/1/2013,153.09,308.859,5203.65,4.473,0.0,1.17,1.5
1/2/2013,153.08,308.344,5197.64,5.625,0.0,1.9,3.0
1/3/2013,153.08,308.344,5197.64,1.178,0.0,0.35,9.1
1/4/2013,153.08,308.344,5197.64,2.511,0.0,1.15,0.5
1/5/2013,153.08,308.344,5197.64,2.67,0.0,0.29,1.2
