Fecha,Almacenamiento (hm3),Precipitacion (mm),T_Max (C),T_Min (C),Evaporacion (mm),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s)
10/20/2017,956.93,0,31.3,22.5,3.84,4.121,241.57
10/21/2017,932.659,0,35.1,25.9,2.45,3.627,238.5
10/22/2017,909.544,0,32.1,23.9,3.54,3.627,235.4
10/23/2017,886.43,0,31.7,21.1,4.63,1.661,232.4
10/24/2017,861.004,0,29,21.9,2.56,4.254,229.04
10/25/2017,837.95,0,28.2,13.9,4.15,3.957,225.77
10/26/2017,818.311,0,31.2,17.4,3.75,4.254,222.6
10/27/2017,798.673,0,28.2,19.5,3.42,4.066,219.44
10/28/2017,795.727,0,20.8,9.5,5.62,4.202,0
10/29/2017,796.709,0,23.8,5.5,4.12,4.446,0
10/30/2017,797.691,0,30.7,12.3,3.02,3.451,0
10/31/2017,798.673,0,27.8,16.9,3.18,3.614,0
11/1/2017,799.655,0,30.5,16.9,3.59,4.051,0
11/2/2017,800.637,0,34.8,22.4,2.75,3.864,0
11/3/2017,801.619,0,32.1,26.3,1.86,4.005,0
11/4/2017,801.619,0,33,26.3,3.69,3.477,0
11/5/2017,802.6,0,33,25.2,4.42,3.988,0
11/6/2017,803.582,0,33.2,17.8,4.37,3.828,0
11/7/2017,804.564,0,32.9,12.8,2.77,4.095,0
11/8/2017,805.546,0,28.1,14.3,3.57,3.907,0
11/9/2017,806.528,0,15.5,10.9,3,3.832,0
11/10/2017,806.528,7.5,31.6,8.6,1.98,4.125,0
11/11/2017,807.51,0.26,58.7,6.3,0.55,3.436,0
11/12/2017,808.492,0,45.8,20.3,0.35,4.269,0
11/13/2017,807.51,23,48,2.9,1.56,4.874,0
11/14/2017,810.456,0,59.4,13.5,1.17,3.63,0
11/15/2017,811.438,0,59.2,23.3,1.55,3.559,0
11/16/2017,812.42,0,57.7,14.3,2.19,3.727,0
11/17/2017,812.42,0,58.5,21.3,2.95,4.078,0
11/18/2017,813.402,0,53.6,17.6,3.77,4.048,0
11/19/2017,812.42,0,59.8,14.8,5.78,4.048,0
11/20/2017,814.383,0,57.6,15.3,4.44,4.249,0
11/21/2017,814.383,0,59.8,15,1.23,4.654,0
11/22/2017,811.438,0,60,17,3.89,3.921,0
11/23/2017,811.438,0,59.5,14.4,3.14,3.861,0
11/24/2017,811.438,0,59.7,13.9,1.76,4.428,0
11/25/2017,811.438,0,59.9,17.9,3.28,3.609,0
11/26/2017,811.438,0,60,17.7,2.57,3.791,0
11/27/2017,811.438,0,59.9,20,2.18,4.637,0
11/28/2017,811.438,0,60,20,1.72,3.724,0
11/29/2017,812.42,0,60,21.6,1.7,4.001,0
11/30/2017,812.42,0,60,19.6,2.66,4.002,0
12/1/2017,812.42,0,59.5,19,2.05,4.068,0
12/2/2017,812.42,0,59.9,19.5,2.66,3.543,0
12/3/2017,812.42,0,59.7,20.6,1.83,3.889,0
12/4/2017,812.42,0,60,21.4,1.8,4.948,0
12/5/2017,813.402,0,59.8,21.2,1.95,4.042,0
12/6/2017,813.402,0,59.3,22.9,1.95,4.057,0
12/7/2017,813.402,4,51.5,38.1,0.9,3.905,0
12/8/2017,813.402,2,50.8,10.7,0.85,3.945,0
12/9/2017,812.42,0,55.3,14.3,1.05,3.157,0
12/10/2017,812.42,0,56.4,11.5,1.08,3.31,0
12/11/2017,811.438,0,59.7,13,1.19,5.238,0
12/12/2017,811.438,0,60,14.7,1.1,4.242,0
12/13/2017,812.42,0,59.4,14.5,1.8,4.217,0
12/14/2017,812.42,8.5,60,47,1.21,4.194,0
12/15/2017,812.42,2.5,57.8,41.1,1.2,4.446,0
12/16/2017,813.402,1,45.4,40.5,1.1,4.319,0
12/17/2017,813.402,0,53.4,37.6,0.95,4.607,0
12/18/2017,814.383,1.4,57.2,30.5,1.15,5.648,0
12/19/2017,814.383,0,60,23.7,0.98,4.279,0
12/20/2017,815.365,0,59.8,16.5,1.7,4.513,0
12/21/2017,816.347,0,60,19.2,1.6,4.581,0
12/22/2017,816.347,0,59.4,22.3,2.1,5.506,0
12/23/2017,816.347,0,59.4,16.8,2.2,5.318,0
12/24/2017,816.347,0,58.6,14.4,1.8,5.428,0
12/25/2017,816.347,0,59.3,13.2,1.85,5.384,0
12/26/2017,816.347,0.8,55.1,14.8,1.95,5.325,0
12/27/2017,816.347,0.26,57.2,31.8,0.92,5.501,0
12/28/2017,815.365,1,52.2,11.4,0.8,4.634,0
12/29/2017,815.365,0.5,54.2,34,0.31,4.26,0
12/30/2017,815.365,0,59.6,16.9,1.1,3.734,0
12/31/2017,816.347,0,55,19.9,1.15,4.677,0
1/1/2018,816.347,0.4,43.6,34,1.1,5.362,0
1/2/2018,816.347,0.2,45.5,34.9,0.1,5.545,0
1/3/2018,815.365,0,45.7,7.3,0.78,3.492,0
1/4/2018,815.365,0,58.2,7.4,1.91,4.001,0
1/5/2018,815.365,0,57.5,13.8,1.07,5.461,0
1/6/2018,816.347,0,58.5,11.4,0.29,5.351,0
1/7/2018,816.347,0,59.5,17.3,2.36,5.356,0
1/8/2018,817.329,0,60,18.2,1.07,5.53,0
1/9/2018,817.329,0,59.8,12,4.17,5.503,0
1/10/2018,817.329,0,60,13.7,0.85,5.588,0
1/11/2018,817.329,0,59.8,16.4,1.75,5.414,0
1/12/2018,817.329,0,58.9,14,6.55,6.565,0
1/13/2018,816.347,0,57.4,9.2,1.63,6.526,0
1/14/2018,816.347,0,57.5,11.7,2.36,6.528,0
1/15/2018,816.347,0,59.6,14.4,1.92,6.518,0
1/16/2018,816.347,0,59.7,35.8,2.05,6.556,0
1/17/2018,816.347,0,44,5.9,1.18,5.759,0
1/18/2018,815.365,2,40.3,32.4,1.73,7.138,0
1/19/2018,814.383,0,51,11.3,0.4,5.435,0
1/20/2018,814.383,0,58.2,11.8,0.75,5.95,0
1/21/2018,813.402,0,59.8,22,1.7,6.464,0
1/22/2018,813.402,0,60,18.8,2.03,6.32,0
1/23/2018,812.42,0,59.9,17.9,4.05,6.613,0
1/24/2018,812.42,2.5,58.2,34.3,1.81,4.484,0
1/25/2018,812.42,0,50.9,36.1,2.44,5.291,0
1/26/2018,813.402,0,50.5,26.5,0.53,4.512,0
1/27/2018,813.402,0,59.5,23.9,0.5,4.799,0
1/28/2018,812.42,0,59.5,44,2.55,4.633,0
1/29/2018,812.42,0,59.9,30,1.37,5.809,0
1/30/2018,812.42,0,60,32.3,3.64,5.357,0
1/31/2018,812.42,0,60,31.8,3.57,5.46,0
2/1/2018,812.42,0,59.6,37.7,2.41,5.48,0
2/2/2018,813.402,0,59.8,43.9,3.62,5.524,0
2/3/2018,813.402,0,57.6,39.1,3.86,5.323,0
2/4/2018,812.42,0,56.5,42.4,1.59,5.793,0
2/5/2018,812.42,0,59.8,26.4,2.73,5.28,0
2/6/2018,812.42,0,59.6,40.2,0.92,5.493,0
2/7/2018,812.42,0.5,59.6,27.9,1.99,5.72,0
2/8/2018,812.42,0,44.5,22.6,1.23,5.159,0
2/9/2018,812.42,0,50.9,32.3,2.56,4.69,0
2/10/2018,812.42,0,57.9,24.6,1.09,4.751,0
2/11/2018,812.42,0,59.5,28.2,3.17,4.543,0
2/12/2018,811.438,0.5,46,29.2,4.93,5.468,0
2/13/2018,811.438,0,41,26.2,2.75,5.371,0
2/14/2018,811.438,0,59.4,23,0.52,4.656,0
2/15/2018,811.438,0,58.9,22.7,1.95,4.995,0
2/16/2018,811.438,0,59.7,39.6,3.89,7.205,0
2/17/2018,811.438,0,59.7,28.4,4.41,6.457,0
2/18/2018,811.438,0,59.6,33,4.13,5.936,0
2/19/2018,811.438,0.3,60,39.9,6.15,6.961,0
2/20/2018,811.438,15,59.8,46.9,5.58,6.839,0
2/21/2018,812.42,0,56.2,28.1,5.18,6.648,0
2/22/2018,812.42,2,58.8,14.1,2.6,6.754,0
2/23/2018,811.438,0,54.1,18.3,1.18,4.847,0
2/24/2018,811.438,0,60,20.6,1.84,5.078,0
2/25/2018,811.438,4.5,59,22.4,3.96,5.843,0
2/26/2018,811.438,1.4,59.8,18.9,1.52,5.511,0
2/27/2018,812.42,0,52.7,11.1,1.12,5.756,0
2/28/2018,812.42,0,59.4,21.9,4.02,5.51,0
3/1/2018,812.42,0,60,21.3,5.33,4.771,0
3/2/2018,812.42,0,59.9,18.1,7.97,4.841,0
3/3/2018,811.438,0,60,20.9,3.46,4.35,0
3/4/2018,811.438,0,60,22,4.36,4.282,0
3/5/2018,811.438,0,59.9,24,5.25,4.701,0
3/6/2018,811.438,0,59.2,16.7,4.82,4.75,0
3/7/2018,811.438,0,59.9,18.5,2.7,5.054,0
3/8/2018,811.438,0,59.9,17.8,4.12,4.711,0
3/9/2018,810.456,0,60,18.1,3.19,4.714,0
3/10/2018,809.474,0,59.3,21.8,2.46,4.207,0
3/11/2018,809.474,0,59.4,23.3,5.02,4.283,0
3/12/2018,808.492,0,60,17.9,9.18,5.185,0
3/13/2018,807.51,0,59.8,16.9,2.77,4.761,0
3/14/2018,807.51,0,60,18.8,5.89,4.874,0
3/15/2018,807.51,0,60,17.2,0.66,5.015,0
3/16/2018,806.528,0,60,19.8,3.36,4.649,0
3/17/2018,806.528,0,55.4,14.3,5.87,4.342,0
3/18/2018,805.546,0,56.2,17.8,6.38,4.23,0
3/19/2018,805.546,0,41.6,11.5,5.65,4.181,0
3/20/2018,805.546,0,59.9,17.6,9.1,6.34,0
3/21/2018,804.564,0,59.9,19.2,5.11,6.769,0
3/22/2018,803.582,0,59.7,19.1,5.73,6.881,0
3/23/2018,802.6,0,59.8,18.1,2.59,7.054,0
3/24/2018,801.619,0,59.2,19.7,6.46,5.565,0
3/25/2018,800.637,0,51.4,18.4,5.32,6.184,0
3/26/2018,799.655,0,60,19.1,6.45,6.625,0
3/27/2018,798.673,0,59.3,20.6,7.01,8.125,0
3/28/2018,797.691,8.4,54.6,22.2,7.25,8.082,0
3/29/2018,797.691,0,58.8,16.9,3.1,7.791,0
3/30/2018,796.709,0,59.8,17.4,7.22,7.784,0
3/31/2018,795.727,0,59.5,13.5,6.04,7.715,0
4/1/2018,794.745,0,59.8,20.4,6.93,5.94,0
4/2/2018,792.781,0,55,20.6,7.46,7.82,0
4/3/2018,791.799,0,58.7,21.4,7.1,6.467,0
4/4/2018,790.817,13,58.6,13.8,4.67,6.637,0
4/5/2018,789.836,0,60,17.6,3.47,6.84,0
4/6/2018,788.854,0,54.9,18.6,2.53,4.93,0
4/7/2018,787.872,0,60,19.4,5.21,4.898,0
4/8/2018,786.89,0,59.9,15.4,5.73,4.965,0
4/9/2018,785.908,3,59.6,17.8,4.58,5.135,0
4/10/2018,784.926,7.5,57.9,13.1,4.49,5.467,0
4/11/2018,784.926,0,59.8,19.4,1.89,5.42,0
4/12/2018,784.926,0,55.7,18.7,3.7,4.179,0
4/13/2018,783.944,0,55.8,19.6,7.62,5.717,0
4/14/2018,783.944,0,57.5,21.1,9.86,5.055,0
4/15/2018,782.962,0,59.7,15.7,9.92,5.375,0
4/16/2018,781.98,0,59.5,15.7,7.91,4.446,0
4/17/2018,780.998,0,59.2,20.1,7.1,5.55,0
4/18/2018,780.016,0,59.9,21.2,8.46,5.505,0
4/19/2018,778.052,0,60,22.9,6.85,5.605,0
4/20/2018,777.071,0,59.9,21,3.62,5.607,0
4/21/2018,776.089,0,59,20.9,4.6,4.649,0
4/22/2018,775.107,0,59.8,22.3,4.35,5.932,0
4/23/2018,772.161,0,58.4,20,5.63,6.76,0
4/24/2018,773.143,0,58.7,22.1,2.33,7.036,0
4/25/2018,773.143,13.3,58.9,21.3,4.15,5.91,0
4/26/2018,773.143,0,59.8,14.6,2.7,6.724,0
4/27/2018,772.161,0,59.6,21.2,2.52,5.362,0
4/28/2018,773.143,7,59.5,19,4.02,4.428,0
4/29/2018,774.125,1.2,60,21.9,3.59,3.945,0
4/30/2018,775.107,0,59.1,20.2,0.46,4.699,0
5/1/2018,775.107,0,59.8,19.3,1.39,3.61,0
5/2/2018,776.089,0,57.4,21.9,5.13,4.817,0
5/3/2018,776.089,0,59.3,22.9,5.45,5.636,0
5/4/2018,775.107,31.3,57.6,17.5,5.57,5.668,0
5/5/2018,777.071,0.8,59.7,12.7,5.35,5.232,0
5/6/2018,778.052,0,60,23.3,0.92,4.524,0
5/7/2018,778.052,0,59.5,22.5,4.88,4.252,0
5/8/2018,779.034,0,58.6,20.7,3.11,5.597,0
5/9/2018,779.034,0,56.5,23.3,6.07,5.659,0
5/10/2018,778.052,0,52.7,20.9,6.5,5.106,0
5/11/2018,777.071,0,56.5,20,6.4,5.567,0
5/12/2018,777.071,0,57.7,22.3,6.35,5.251,0
5/13/2018,776.089,0,54.6,23.1,5.43,5.251,0
5/14/2018,776.089,0,54.2,23.4,4.24,5.648,0
5/15/2018,775.107,0,59.9,22.2,0.31,7.121,0
5/16/2018,774.125,0,43.1,23.3,5.66,7.047,0
5/17/2018,774.125,0,58.8,22.2,7.38,7.01,0
5/18/2018,773.143,0,37,23.4,8.73,7.055,0
5/19/2018,772.161,0,36.1,25,9.49,6.7,0
5/20/2018,772.161,35,34.1,25.1,7.11,6.846,0
5/21/2018,771.179,0,32.3,21.7,8.67,5.486,0
5/22/2018,781.98,0,31.8,24.7,4.62,7.02,0
5/23/2018,787.872,0,33.9,23.5,3.55,6.635,0
5/24/2018,789.836,0,34.7,23.6,5.22,6.942,0
5/25/2018,791.799,0,36.6,23,6.77,6.548,0
5/26/2018,790.817,0,37.5,24.1,6.84,6.174,0
5/27/2018,790.817,0,39.3,23.2,8.7,6.171,0
5/28/2018,789.836,0,38.6,23.5,6.01,6.565,0
5/29/2018,788.854,0,38,24.3,5.86,6.504,0
5/30/2018,787.872,0,37.6,24.7,8.55,7.169,0
5/31/2018,786.89,0,37.3,24.8,7.05,7.166,0
6/1/2018,785.908,0,37.9,26,7.51,7.116,0
6/2/2018,784.926,0,39,25.7,9.02,6.602,0
6/3/2018,783.944,0,39.2,25,7.98,6.539,0
6/4/2018,782.962,0,39.1,24.4,9.71,7.189,0
6/5/2018,781.98,0,39.8,25.3,9.65,7.189,0
6/6/2018,780.016,0,40,24.9,8.08,6.95,0
6/7/2018,778.052,0,39.9,25.4,8.12,6.866,0
6/8/2018,777.071,0,39.9,25.5,7.92,6.969,0
6/9/2018,775.107,0,36.6,25.7,8.45,6.606,0
6/10/2018,775.107,0,37.2,24.5,9.04,6.613,0
6/11/2018,773.143,0,36.5,25.7,10.54,6.828,0
6/12/2018,771.179,0,36,26.5,6.53,6.85,0
6/13/2018,770.197,0.5,36.2,25.7,6.47,6.424,0
6/14/2018,768.233,0,35.2,24.2,5.53,6.438,0
6/15/2018,766.269,0,37.6,24.7,6.39,6.395,0
6/16/2018,765.287,0,36.9,25.1,8.4,5.967,0
6/17/2018,763.324,0,37.9,25.2,7.73,6.101,0
6/18/2018,762.342,0,36.3,25.7,7.75,6.351,0
6/19/2018,761.36,0,35.5,25,5.57,6.534,0
6/20/2018,759.396,25.5,32.3,25,4.73,6.441,0
6/21/2018,760.378,18,31.1,22.7,8.82,6.442,0
6/22/2018,765.287,0,35.1,22.6,5.76,5.577,0
6/23/2018,772.161,0,38.6,25.4,4.49,3.985,0
6/24/2018,773.143,0,37.1,25.6,8.15,4.984,0
6/25/2018,774.125,20,36.2,25.9,8.9,7.543,0
6/26/2018,777.071,0,35.5,21.6,8.86,5.664,0
6/27/2018,778.052,0,36.5,25.1,5.79,6.548,0
6/28/2018,779.034,0,38.5,26,5.7,5.658,0
6/29/2018,780.016,0,38.8,25.7,8.73,5.67,0
6/30/2018,780.998,0,39,26.1,8.73,5.252,0
7/1/2018,780.016,0,39.3,26,8.88,5.145,0
7/2/2018,779.034,0,38.9,25.4,7.3,5.395,0
7/3/2018,777.071,0,39.5,25.2,8.61,5.674,0
7/4/2018,775.107,0,38.8,25.9,8.16,5.148,0
7/5/2018,773.143,0,38.6,25.9,8.19,5.412,0
7/6/2018,772.161,0,36,22.9,4.08,5.359,0
7/7/2018,772.161,2,32,22.8,5.87,5.206,0
7/8/2018,772.161,18.2,34.7,22.5,3.34,5.221,0
7/9/2018,772.161,0,35.3,24.2,6.35,5.392,0
7/10/2018,773.143,0,35,24.7,7.51,5.345,0
7/11/2018,773.143,0,38.1,23.9,5.5,5.203,0
7/12/2018,772.161,0,38,24.8,8.34,5.163,0
7/13/2018,772.161,0,37.9,25.5,7.1,5.445,0
7/14/2018,770.197,0,38.8,25.4,4.96,5.114,0
7/15/2018,768.233,0,37.2,25.8,8.15,5.244,0
7/16/2018,767.251,0,38.4,25.5,9.3,5.385,0
7/17/2018,766.269,0,39.3,25.1,9.13,5.456,0
7/18/2018,765.287,0,40.5,25.5,8.29,5.346,0
7/19/2018,764.306,0,40.7,25.1,8.95,5.371,0
7/20/2018,762.342,0,40.3,25.1,8.55,5.445,0
7/21/2018,760.378,0,40.3,26.3,9.35,5.407,0
7/22/2018,758.414,0,41.3,25.3,8.27,5.491,0
7/23/2018,756.45,0,42.2,25,6.49,5.404,0
7/24/2018,756.45,0,42.3,26,9.35,5.362,0
7/25/2018,756.45,0,42,24.5,7.01,5.316,0
7/26/2018,755.468,0,41.6,25.8,5.32,5.382,0
7/27/2018,754.486,0,38,25,9.38,5.614,0
7/28/2018,753.504,0,38,25,11,7.614,0
7/29/2018,751.541,0,38,25.5,12.38,7.374,0
7/30/2018,749.577,0,39,25.5,11.78,7.401,0
7/31/2018,747.613,0,40,25.5,11.84,7.328,0
8/1/2018,747.613,0,36,23.5,8.87,5.427,0
8/2/2018,746.631,0,37,23,10.61,5.409,0
8/3/2018,745.649,0,36.5,22.5,11.07,5.445,0
8/4/2018,744.667,0,36,23,11.64,5.357,0
8/5/2018,743.685,0,33,23.5,11.5,5.311,0
8/6/2018,741.721,0,36,24,6.01,5.355,0
8/7/2018,739.758,0,36.5,23.5,8.7,5.226,0
8/8/2018,737.794,0,36,24.5,12.9,5.355,0
8/9/2018,736.812,0,38,24,11.84,5.401,0
8/10/2018,734.848,0,37,24,12.2,5.45,0
8/11/2018,733.866,0,37,24,11.29,5.284,0
8/12/2018,732.884,0,36,24,10.21,5.281,0
8/13/2018,730.92,0,38,25,9.68,5.379,0
8/14/2018,728.956,0,38,24,12.22,5.282,0
8/15/2018,726.993,0,39,24,11.75,5.362,0
8/16/2018,725.029,0,39,24,10.73,5.329,0
8/17/2018,724.047,0,39.5,24.5,12.33,5.335,0
8/18/2018,722.083,0,38.5,23.5,11.28,5.189,0
8/19/2018,722.083,0,38,24,10.45,4.842,0
8/20/2018,721.101,0,39,25,12.14,5.3,0
8/21/2018,720.119,0,38,25,10.53,5.338,0
8/22/2018,719.137,0,38,24.5,11.95,5.34,0
8/23/2018,717.173,0,39,24,10.93,5.218,0
8/24/2018,716.191,0,38.5,23.5,12,4.995,0
8/25/2018,714.228,0,38,24.5,12.3,5.026,0
8/26/2018,713.246,0,37,24.5,10.95,4.969,0
8/27/2018,712.264,0,38,25,13.3,5.007,0
8/28/2018,711.282,0,39,25,11.79,4.941,0
8/29/2018,709.318,0,38,24.5,11.57,4.928,0
8/30/2018,708.336,0,35,25,8.4,4.937,0
8/31/2018,707.354,0,38.7,24.5,11.5,4.813,0
9/1/2018,706.372,0,38.5,24,9.59,4.85,0
9/2/2018,705.39,0,39,24.5,9.36,4.829,0
9/3/2018,703.427,17.4,37,25,9.7,5.361,0
9/4/2018,707.354,0,35,24,13.2,5.403,0
9/5/2018,707.354,0,36,24,9.38,5.25,0
9/6/2018,706.372,0.7,32,24.5,8.27,5.324,0
9/7/2018,705.39,0,36,23.5,4.63,5.311,0
9/8/2018,704.408,19,36.5,23,8.82,5.388,0
9/9/2018,704.408,40,30.5,21.5,9.2,5.232,0
9/10/2018,708.336,42.8,25.5,22.5,0.1,5.272,0
9/11/2018,718.155,0,27,21,2.95,5.33,0
9/12/2018,722.083,0,30,22,7.34,5.224,0
9/13/2018,725.029,2,31,23,5.72,5.203,0
9/14/2018,726.993,1.5,30.5,23.5,4.22,5.643,0
9/15/2018,731.902,4.5,33,23.5,4.9,5.23,0
9/16/2018,746.631,1,29.5,21.5,5.17,5.246,0
9/17/2018,756.45,0,33,21,2.75,5.382,0
9/18/2018,763.324,0,33,23,5.2,5.3,0
9/19/2018,766.269,0,29,23.5,7.16,5.352,0
9/20/2018,769.215,0,33,23.5,3.14,5.269,0
9/21/2018,772.161,0,35,24,6.66,5.339,0
9/22/2018,772.161,0,28,22.5,7.27,5.331,0
9/23/2018,772.161,0,31,22,4.63,5.331,0
9/24/2018,772.161,0,33.5,22,5.29,5.291,0
9/25/2018,773.143,0,35,23.5,6.35,5.285,0
9/26/2018,774.125,25,35.5,23.5,7.45,5.441,0
9/27/2018,778.052,5,25,19,6.35,5.035,0
9/28/2018,788.854,10,29,19.5,3.55,4.733,0
9/29/2018,802.6,11,30,21.5,3.03,5.406,0
9/30/2018,820.275,22.5,28,22,5.71,5.493,0
10/1/2018,859.848,0,31,22,2.43,3.894,0
10/2/2018,885.274,0,32,22.5,3.8,4.088,0
10/3/2018,896.832,0,32,21.5,4.65,4.179,0
10/4/2018,903.766,0,33,21.5,5.25,3.441,0
10/5/2018,908.389,0,32.5,22,4.6,3.381,0
10/6/2018,911.856,0,33.5,22,6.96,3.677,0
10/7/2018,914.167,0,33,22.5,4.96,3.708,0
10/8/2018,916.479,0,34,23,7.26,2.984,0
10/9/2018,918.79,0,33,23,5.22,3.02,0
10/10/2018,921.102,1.5,30,23,5.98,3.727,0
10/11/2018,922.258,0,31,22.5,4.67,3.699,0
10/12/2018,924.569,0,33,22,3.7,4.014,0
10/13/2018,926.881,0,34,23.5,5.02,3.657,0
10/14/2018,929.192,0,36,23.5,4.93,3.851,0
10/15/2018,930.348,2,27,23,5.77,3.692,0
10/16/2018,930.348,0,12,8,2.2,3.632,0
10/17/2018,928.036,11,16,8.5,2.13,2.634,0
10/18/2018,913.012,3,15.5,11,0.77,3.299,215.228
10/19/2018,895.676,1.5,20,11,6.73,3.205,213.025
10/20/2018,877.184,4.5,21,13,2.45,3.384,210.804
10/21/2018,858.692,3,17,15.5,1.5,3.526,208.565
10/22/2018,840.895,2,17.5,16,1.3,2.824,206.308
10/23/2018,828.13,0,15.5,13.5,0.58,3.298,204.46
10/24/2018,826.167,1.5,18,13.5,0.54,3.443,0
10/25/2018,827.148,2.5,20,14,0.6,3.001,0
10/26/2018,829.112,0,23,16,0.55,3.791,0
10/27/2018,831.076,0,27,16,1.13,3.627,0
10/28/2018,832.058,0,28,16,3.65,4.145,0
10/29/2018,834.022,0,29.5,17,3.95,4.535,0
10/30/2018,835.986,0,30,18,4.6,2.623,0
10/31/2018,836.968,0,31.7,17.5,2.95,3.924,0
11/1/2018,837.95,0,22,17.5,4.3,4.199,0
11/2/2018,837.95,0,24,14,4.5,3.515,0
11/3/2018,838.932,0,27,14,2.7,3.313,0
11/4/2018,839.913,0,26,14.5,3.68,3.662,0
11/5/2018,840.895,0,28,17,3.02,4.729,0
11/6/2018,841.877,0,31,19,3.3,4.085,0
11/7/2018,842.859,0,32,20,3.68,4.94,0
11/8/2018,843.841,0,30.5,21,3.95,4.852,0
11/9/2018,844.823,1,22,21.5,3.34,4.858,0
11/10/2018,843.841,1.5,12,10.5,1.13,4.038,0
11/11/2018,843.841,1,15,10,0.65,3.899,0
11/12/2018,844.823,0,15,11,0.45,3.236,0
11/13/2018,844.823,0,12,6,2.4,4.11,0
11/14/2018,844.823,0,16,2,3.5,3.07,0
11/15/2018,844.823,0,20,2,3.5,4.044,0
11/16/2018,844.823,0,22,6,3.55,4.025,0
11/17/2018,844.823,0,23,6,3.23,3.924,0
11/18/2018,845.979,0,20,12,1.92,4.224,0
11/19/2018,845.979,0,14,10.5,1.2,4.875,0
11/20/2018,845.979,0,13,10,0.85,3.066,0
11/21/2018,847.135,3,12.5,10,0.3,3.45,0
11/22/2018,847.135,2,13,9.5,1.24,3.293,0
11/23/2018,849.446,0,16,10,0.76,3.434,0
11/24/2018,850.602,0,21,12.5,0.41,3.683,0
11/25/2018,850.602,0,25,12.5,0.44,4.477,0
11/26/2018,850.602,0,17,10,4.45,5.093,0
11/27/2018,851.758,0,19.5,6.5,4.9,4.321,0
11/28/2018,851.758,0,16,6,1.75,3.975,0
11/29/2018,851.758,0,22,13,1.39,4.354,0
11/30/2018,852.913,0,26,14,2.3,4.076,0
12/1/2018,854.069,0,25,15,1.56,4.128,0
12/2/2018,855.225,0,25,14,2.3,4.941,0
12/3/2018,855.225,0,18.5,13,1.65,5.465,0
12/4/2018,855.225,0,17,13.5,2.25,4.368,0
12/5/2018,856.381,0.9,15,12.5,3.66,3.965,0
12/6/2018,856.381,0,21.5,12,0.89,3.788,0
12/7/2018,857.536,1,18.5,12.5,1.5,3.731,0
12/8/2018,858.692,2,13,12,0.25,3.466,0
12/9/2018,858.692,0,10,8,1.4,3.118,0
12/10/2018,859.848,0,17,5.5,1.2,5.219,0
12/11/2018,861.004,0,20,6,3.65,3.303,0
12/12/2018,861.004,0.5,21,7,4.15,4.227,0
12/13/2018,862.159,0,26.5,13,4.2,4.205,0
12/14/2018,863.315,0,19,9,5.15,4.372,0
12/15/2018,864.471,0,20.5,9.5,4.75,4.929,0
12/16/2018,864.471,0,20.5,8,4.33,4.577,0
12/17/2018,863.315,0,21,7.5,4.4,5.261,0
12/18/2018,863.315,0,18,9,5.12,4.459,0
12/19/2018,863.315,0,24,10,3.42,4.042,0
12/20/2018,863.315,0,20.5,11,4.34,4.191,0
12/21/2018,863.315,0,21,10,4.12,4.578,0
12/22/2018,863.315,0,26,10,5.29,4.05,0
12/23/2018,863.315,0,24,11,7.18,3.361,0
12/24/2018,863.315,0,21,12,4.2,4.904,0
12/25/2018,864.471,0,22,13,3.28,4.414,0
12/26/2018,864.471,0,27,13.5,2.03,4.405,0
12/27/2018,864.471,0,23.5,14,4.87,3.198,0
12/28/2018,864.471,0,20,11.5,5.02,4.2,0
12/29/2018,864.471,0,12.5,10,3.93,4.015,0
12/30/2018,864.471,0,10.5,6.5,1.65,4.272,0
12/31/2018,864.471,0,14.7,6.5,2.4,3.19,0
1/1/2019,864.471,1.5,13,7.5,0.45,1.907,0
1/2/2019,864.471,0,9,8,0.8,3.757,0
1/3/2019,864.471,0,14.5,5,0.32,2.197,0
1/4/2019,865.627,0,20.5,5.5,2.08,3.877,0
1/5/2019,865.627,0,21.5,9.5,2.73,4.362,0
1/6/2019,866.782,0,23.5,10.5,4.07,4.763,0
1/7/2019,866.782,0,29.5,12.5,1.1,5.229,0
1/8/2019,867.938,0,23.5,13.5,3.25,4.38,0
1/9/2019,867.938,2,18,16,2.05,4.46,0
1/10/2019,867.938,1,14.5,11.5,0.75,4.354,0
1/11/2019,867.938,0.8,19,12,0.6,3.397,0
1/12/2019,867.938,0,23,14,1,3.259,0
1/13/2019,869.094,0,13,11,2.8,3.828,0
1/14/2019,869.094,2.5,10,9,3.45,5.401,0
1/15/2019,870.25,1,10,8,0.2,3.292,0
1/16/2019,871.405,0,13.5,8,0.83,4.826,0
1/17/2019,871.405,0,17,9.5,1.87,5.372,0
1/18/2019,871.405,0,23,12,1.5,5.754,0
1/19/2019,872.561,0,20,15,4.25,5.567,0
1/20/2019,872.561,0,18.5,7,5.2,5.994,0
1/21/2019,871.405,0,21.5,5.5,4.73,6.085,0
1/22/2019,870.25,0,28,7.5,3.12,5.934,0
1/23/2019,867.938,0,11,10,5.4,5.945,0
1/24/2019,867.938,0,19.5,7.5,6.02,6.07,0
1/25/2019,867.938,2,18,7.5,2.98,6.043,0
1/26/2019,867.938,8,14,8,0.35,5.592,0
1/27/2019,869.094,0,17.5,11,0.49,4.313,0
1/28/2019,869.094,0,22,9,3.55,5.183,0
1/29/2019,870.25,0,14,9,4.81,5.615,0
