Fecha,Almacenamiento (hm3),Precipitacion (mm),T_Max (C),T_Min (C),Evaporacion (mm),Extracciones por Obra de Toma (m3/s),Extracciones por Vertedor (m3/s)
10/13/2017,33.76,0,32,18.5,1.37,4.322,0
10/14/2017,33.805,0,33,20.5,2.13,4.262,0
10/15/2017,33.716,35.5,29.5,17,3.37,4.736,0
10/16/2017,34.027,0,21.5,17,2.96,4.676,0
10/17/2017,34.071,0,26.5,13,1.14,4.125,0
10/18/2017,34.071,0,27.5,11.5,2.8,4.004,0
10/19/2017,34.071,0,28.5,11,2.25,3.988,0
10/20/2017,34.027,0,28,13.5,3.18,4.227,0
10/21/2017,33.938,0,30,16,1.62,4.66,0
10/22/2017,33.805,0,32.5,18.5,1.45,4.66,0
10/23/2017,33.672,0,30.5,19,2.76,4.802,0
10/24/2017,33.45,8,22.5,18.5,2.21,4.917,0
10/25/2017,33.361,0,25.5,13,0.9,4.979,0
10/26/2017,33.272,0,28.5,11.5,1.9,4.45,0
10/27/2017,33.228,0,26.5,11,1.16,3.888,0
10/28/2017,32.962,0,21.5,12.5,2.57,3.846,0
10/29/2017,32.784,0,23,5.5,2.45,4.388,0
10/30/2017,32.52,0,28.5,6,2.07,4.297,0
10/31/2017,32.435,0,29,8,2.99,3.58,0
11/1/2017,32.223,0,29.5,13.5,1.92,4.494,0
11/2/2017,32.012,0,33,16.5,2.61,4.064,0
11/3/2017,31.927,0,31,16,2.01,3.127,0
11/4/2017,31.885,0,30,18,2.59,3.165,0
11/5/2017,31.758,0,31.5,19,1.01,2.537,0
11/6/2017,31.588,0,30.5,15.5,4.37,3.828,0
11/7/2017,31.461,0,29.5,15.5,1.5,3.194,0
11/8/2017,31.377,2.5,24.5,15.5,1.89,3.054,0
11/9/2017,31.377,0.9,15.5,12.5,1.37,1.721,0
11/10/2017,31.461,1.9,16,11,1.15,2.07,0
11/11/2017,31.461,0,21.5,13,1.05,0.95,0
11/12/2017,31.461,0,23,14,1.15,0.898,0
11/13/2017,31.546,0,23,15.5,1.74,0.695,0
11/14/2017,31.546,0,23.5,17,1.06,1.133,0
11/15/2017,31.546,0,29,17.5,1.19,1.584,0
11/16/2017,31.546,0,28,17,1.86,1.283,0
11/17/2017,31.546,0,29,16.5,2.15,1.687,0
11/18/2017,31.504,0,32,13.5,2.85,2.301,0
11/19/2017,31.461,0,21.5,13.5,2.91,2.301,0
11/20/2017,31.461,0,22,7.5,2.89,1,0
11/21/2017,31.461,0,28,7.5,1.85,0.774,0
11/22/2017,31.461,0,23.5,8,2.15,1.468,0
11/23/2017,31.419,0,25,7,1.85,1.277,0
11/24/2017,31.377,0,27.5,6.5,1.9,1.367,0
11/25/2017,31.377,0,30.5,6,2.84,1.587,0
11/26/2017,31.377,0,28,8,2.29,1.428,0
11/27/2017,31.377,0,26.5,10.5,2.25,0.769,0
11/28/2017,31.377,0,25.5,12.5,2.45,1.408,0
11/29/2017,31.334,0,25.5,12,1.51,1.632,0
11/30/2017,31.165,0,27.5,13.5,1.46,1.929,0
12/1/2017,31.122,0,27,13,1.82,1.72,0
12/2/2017,31.038,0,26,13.5,1.66,1.592,0
12/3/2017,30.911,0,26,13.5,1.42,1.504,0
12/4/2017,30.995,0,27.5,13.5,1.02,0.803,0
12/5/2017,30.953,0,29,14,1.13,1.51,0
12/6/2017,30.911,0,14.5,7,1.95,1.369,0
12/7/2017,30.784,6,7,6.5,1.05,1.549,0
12/8/2017,30.784,2.5,10,2,0.78,1.715,0
12/9/2017,30.699,0,20,1.5,0.94,2.634,0
12/10/2017,30.657,0,21,2,1.18,1.277,0
12/11/2017,30.36,0,19,3,1.2,3.145,0
12/12/2017,30.021,0,23,6.5,1.25,4.496,0
12/13/2017,29.725,0,16,5,1.71,4.663,0
12/14/2017,29.386,25,22,6,0.68,4.643,0
12/15/2017,29.217,7.5,11,9,1.6,4.43,0
12/16/2017,29.048,0,13,6.5,1.75,4.177,0
12/17/2017,28.836,0,16,7,0.96,4.374,0
12/18/2017,28.582,0.5,19,9,1.04,4.302,0
12/19/2017,28.288,0,23.5,12,0.97,3.323,0
12/20/2017,28.012,0,25,14.5,1.7,4.431,0
12/21/2017,27.775,0,27.5,8.5,1.6,4.16,0
12/22/2017,27.498,0,23.5,9,1.22,4.311,0
12/23/2017,27.261,0,18,12,1.41,1.567,0
12/24/2017,27.024,0,25,7.5,1.52,4.434,0
12/25/2017,26.787,0,16,7,2.18,4.318,0
12/26/2017,26.629,0.2,20,10,0.52,3.695,0
12/27/2017,26.471,6.9,14.5,10,0.82,2.487,0
12/28/2017,26.589,0.3,9.5,6.5,0.86,0.739,0
12/29/2017,26.668,0,14,7,0.26,0.499,0
12/30/2017,26.747,0,20.5,8.5,1.05,0.159,0
12/31/2017,26.826,6.4,13.5,11,1.1,0.106,0
1/1/2018,26.905,5,7,5.5,0.62,0.547,0
1/2/2018,27.024,2,4.5,-0.5,0.58,0.654,0
1/3/2018,27.182,0,8.5,0.5,0.64,0.333,0
1/4/2018,27.261,0,11,0.5,1.46,0,0
1/5/2018,27.261,0,18,0.5,0.99,0.518,0
1/6/2018,27.301,0,22,5,1.23,0.87,0
1/7/2018,27.34,0,23.5,5,1.15,0.656,0
1/8/2018,27.38,0,24,8,1.01,0.642,0
1/9/2018,27.419,0,24,6,1.85,0.648,0
1/10/2018,27.498,0,25,5.5,1.47,0.765,0
1/11/2018,27.498,0,26.5,6,1.75,0.959,0
1/12/2018,27.538,0,20.5,5.5,2.37,0.965,0
1/13/2018,27.419,0,17.5,3.5,1.08,0.959,0
1/14/2018,27.419,0,19,3.5,2.77,1.488,0
1/15/2018,27.459,0,22.5,4,2.09,0.653,0
1/16/2018,27.459,2,11.5,6,1.31,0.653,0
1/17/2018,27.498,1,2,-0.5,0.56,0.627,0
1/18/2018,27.577,2.1,5.5,-1,0.72,0.338,0
1/19/2018,27.696,0,18.5,0,0.81,0.338,0
1/20/2018,27.814,0,25,4.5,1.01,0.339,0
1/21/2018,27.775,0,27,5.5,1.3,0.681,0
1/22/2018,27.696,0,20.5,10,1.7,2.331,0
1/23/2018,27.577,0,16.5,4.5,1.61,1.792,0
1/24/2018,27.577,0,18,5,1.67,0.95,0
1/25/2018,27.538,2,12,9,1.37,0.878,0
1/26/2018,27.577,0,16,9.5,1.02,0.336,0
1/27/2018,27.577,0.5,22.5,11.5,1.53,0.337,0
1/28/2018,27.617,4.5,16.5,14,1.05,0.338,0
1/29/2018,27.696,0.4,21,9,1.08,0.338,0
1/30/2018,27.696,0,22,4.5,1.05,0.335,0
1/31/2018,27.775,0,24,4.5,1.5,0.393,0
2/1/2018,27.775,0,30,7,2.42,0.352,0
2/2/2018,27.814,0,18.5,8,2.5,0.43,0
2/3/2018,27.814,0,21,8,1.04,0.669,0
2/4/2018,27.814,0,28.5,8,1.87,0.652,0
2/5/2018,27.814,0,20.5,13,1.81,0.652,0
2/6/2018,27.814,0,22,15.5,1.05,0.655,0
2/7/2018,27.814,9.4,24,14.5,1.28,0.648,0
2/8/2018,27.854,0.3,13.5,10,2.04,0.652,0
2/9/2018,27.854,0,18,10,0.73,0.663,0
2/10/2018,27.893,0,30,10,1.4,0.649,0
2/11/2018,27.656,1,31.5,12,2.56,2.791,0
2/12/2018,27.459,0.5,9.5,7.5,4.61,3.652,0
2/13/2018,27.459,0,13.5,7.5,0.89,0.958,0
2/14/2018,27.419,0,20,9,1.11,0.828,0
2/15/2018,27.38,0,26.5,12.5,1.87,0.651,0
2/16/2018,27.38,0,30,14,2.26,0.644,0
2/17/2018,27.38,0,27,13.5,3.4,0.649,0
2/18/2018,27.38,0,28,17.5,2.1,0.862,0
2/19/2018,27.34,0,28.5,16.5,1.39,1.165,0
2/20/2018,27.301,0,29.5,16.5,1.77,0.953,0
2/21/2018,27.261,0.2,31,16.5,2.77,0.964,0
2/22/2018,27.261,4.7,14,13.5,3.46,0.962,0
2/23/2018,27.261,0,22,12.5,1.03,0.838,0
2/24/2018,27.301,0,30.5,12.5,1.11,0.644,0
2/25/2018,27.301,1.8,24.5,18,2.2,0.646,0
2/26/2018,27.301,26.8,21,20,1.97,0.651,0
2/27/2018,27.419,0.3,25.5,17.5,1.33,0.648,0
2/28/2018,27.498,0,31,16,1.67,0.641,0
3/1/2018,27.498,0,27.5,18,1.44,0.65,0
3/2/2018,27.459,0,26,10,3.34,0.646,0
3/3/2018,27.459,0,27,9.5,2.86,0.639,0
3/4/2018,27.459,0,29,14.5,2.82,0.639,0
3/5/2018,27.459,0,32,16.5,3.07,0.632,0
3/6/2018,27.459,0.3,24,18,3.18,0.639,0
3/7/2018,27.419,0,22.5,14.5,2.48,0.651,0
3/8/2018,27.419,0,19,10,2.51,0.643,0
3/9/2018,27.38,0,28,10,1.71,0.647,0
3/10/2018,27.301,0,33.5,14,2.55,0.653,0
3/11/2018,27.301,0,35.5,15,3.69,0.653,0
3/12/2018,27.301,0,19,15.5,6.44,0.638,0
3/13/2018,27.301,0,24,8,1.3,0.649,0
3/14/2018,27.222,1.5,16,8,1.27,0.733,0
3/15/2018,27.222,0,23.5,14,1.06,0.937,0
3/16/2018,27.143,0,30,13.5,2.44,0.956,0
3/17/2018,27.103,0,36.5,13.5,4.04,0.639,0
3/18/2018,27.064,0,38,15.5,5.07,0.64,0
3/19/2018,27.024,0,35.5,15,5.99,0.65,0
3/20/2018,26.985,0,26.5,12.5,5.05,0.96,0
3/21/2018,26.866,0,26.5,12,4.4,0.947,0
3/22/2018,26.747,0,25.5,14,4.09,1.364,0
3/23/2018,26.708,0,31,18,1.1,1.034,0
3/24/2018,26.668,0,33.5,18,2.9,0.845,0
3/25/2018,26.668,0,36,18,3.45,0.595,0
3/26/2018,26.589,0,32.5,20,4.51,0.647,0
3/27/2018,26.589,0,34,20.5,3.81,0.627,0
3/28/2018,26.55,0,32,20,5,0.641,0
3/29/2018,26.51,0,33,19.5,3.46,0.635,0
3/30/2018,26.431,0,32.5,13.5,3.92,0.636,0
3/31/2018,26.392,0,29.9,12,5.59,0.642,0
4/1/2018,26.315,0,34.5,12,5.19,0.65,0
4/2/2018,26.278,0,36,14.5,3.43,0.597,0
4/3/2018,26.241,0,32.5,20,4.53,0.661,0
4/4/2018,26.204,19.3,20,17.5,3.3,0.685,0
4/5/2018,26.204,0,26,13.5,3.07,0.68,0
4/6/2018,26.241,0,33.5,13,1.73,0.688,0
4/7/2018,26.241,0,32.5,15.5,3.93,0.698,0
4/8/2018,26.057,0,27.5,15,3.93,0.694,0
4/9/2018,26.02,4.6,28.5,14.5,2.9,0.67,0
4/10/2018,25.983,4.2,19.5,14,3.1,0.827,0
4/11/2018,25.946,0,21.5,16,1.12,0.695,0
4/12/2018,25.909,0,32.5,14.5,1.48,0.67,0
4/13/2018,25.909,0,38,14.5,2.83,0.672,0
4/14/2018,25.835,0,28.5,18,6.31,0.702,0
4/15/2018,25.761,0,31.5,7.5,6.34,0.689,0
4/16/2018,25.687,0,33.5,7.5,4.63,1.268,0
4/17/2018,25.576,0,35,10.5,5.81,0.984,0
4/18/2018,25.502,3.6,36,13.5,5.28,1.082,0
4/19/2018,25.391,42.3,22.5,18,4.91,1.176,0
4/20/2018,25.465,1.5,24,9.5,1.23,0.968,0
4/21/2018,25.465,0,28.5,9.5,1.1,0.686,0
4/22/2018,25.465,0.3,28.5,20,1.73,0.677,0
4/23/2018,25.465,9.9,21,20,1.01,0.684,0
4/24/2018,25.428,0,26,19,1.5,0.665,0
4/25/2018,25.391,1,25.5,20.5,1.05,0.681,0
4/26/2018,25.391,0,25.5,18.5,2.14,0.716,0
4/27/2018,25.391,12.8,26,17.5,1.73,0.68,0
4/28/2018,25.354,4.5,28.5,18,2.07,0.674,0
4/29/2018,25.428,4.2,20,15.5,1.01,0.685,0
4/30/2018,25.391,1.4,26.5,17,1.15,0.672,0
5/1/2018,25.391,0,32,19,1.01,0.659,0
5/2/2018,25.354,0,34,21.5,3.83,0.641,0
5/3/2018,25.354,0,32.5,24,3.56,0.716,0
5/4/2018,25.354,15,39.5,24,2.66,0.801,0
5/5/2018,25.317,1.3,22.5,20,3.97,0.925,0
5/6/2018,25.317,0,30.5,20,1.31,0.818,0
5/7/2018,25.28,0,31,19.5,3.68,0.652,0
5/8/2018,25.243,0,32.5,15.5,5.13,0.732,0
5/9/2018,25.169,0,30.5,15,5.5,0.636,0
5/10/2018,25.132,0,31,20,4.64,0.809,0
5/11/2018,25.095,0,32.5,20,4.12,0.648,0
5/12/2018,25.058,0,32,20,3.32,0.641,0
5/13/2018,25.021,0,34,21.5,4.2,0.649,0
5/14/2018,24.984,0.2,32.5,23.5,3.28,0.652,0
5/15/2018,24.947,0,35,22.5,3.13,0.645,0
5/16/2018,24.91,0,36.5,22.5,4.76,0.629,0
5/17/2018,24.836,0,37.5,21,5.2,0.734,0
5/18/2018,24.799,0,36.5,20.5,6.22,0.66,0
5/19/2018,24.688,0,32,20,5.68,0.865,0
5/20/2018,24.577,2.5,31,21.5,5.35,0.981,0
5/21/2018,24.54,0,30.5,21,1.44,0.953,0
5/22/2018,24.503,1.2,30,21,2.62,0.996,0
5/23/2018,24.503,0.4,27,22.5,2.82,0.867,0
5/24/2018,24.54,0,34,22.5,2.21,0.632,0
5/25/2018,24.503,0,36.5,22,3.57,1.132,0
5/26/2018,24.468,0,37,21,5.97,0.654,0
5/27/2018,24.397,0,38.5,18.5,7.15,0.659,0
5/28/2018,24.327,0,39,19,8.55,0.688,0
5/29/2018,24.256,0,38.5,19.5,7.37,0.915,0
5/30/2018,24.115,0,36.5,21.5,6.31,1.173,0
5/31/2018,23.939,0,33.2,24,5.83,1.47,0
6/1/2018,23.728,0,38.5,23,5.81,1.97,0
6/2/2018,23.587,0,40,22,6.61,1.89,0
6/3/2018,23.446,0,39.5,20.5,6.71,1.506,0
6/4/2018,23.34,0,39,20.5,7.37,1.215,0
6/5/2018,23.234,0,41,20,8.36,1.215,0
6/6/2018,23.023,0,40.5,19.5,7.44,1.506,0
6/7/2018,22.917,0,38,21.5,7.85,1.303,0
6/8/2018,22.811,0,37.5,25,6.22,1.31,0
6/9/2018,22.674,0,36,23,8.29,1.342,0
6/10/2018,22.541,0,39.5,23,4.6,1.293,0
6/11/2018,22.407,0,37.5,23,7.73,1.316,0
6/12/2018,22.24,0,34.5,25,5.11,1.317,0
6/13/2018,22.173,0.2,34,23,3.99,1.271,0
6/14/2018,22.007,0,35.5,21.5,4.19,1.216,0
6/15/2018,21.906,8.4,36,21,5.91,1.259,0
6/16/2018,21.806,0,36,23.5,4.73,1.242,0
6/17/2018,21.673,1.8,34.5,24,3.87,1.227,0
6/18/2018,21.606,0,36.5,23.5,4.09,1.242,0
6/19/2018,21.506,5,36,23,3.94,1.148,0
6/20/2018,21.472,10.9,32.5,23,4.57,0.796,0
6/21/2018,21.539,19.5,26,23,3.87,0.622,0
6/22/2018,21.673,0,30,23,1.58,0.633,0
6/23/2018,21.673,0,36.5,23.5,2.47,0.637,0
6/24/2018,21.673,0,36,23.5,6.04,0.625,0
6/25/2018,21.673,23.4,34,23.5,6.09,0.422,0
6/26/2018,21.673,0,32.5,22.5,3.91,0.636,0
6/27/2018,21.639,0,34.5,22.5,4.22,0.665,0
6/28/2018,21.639,0,37,22.5,5.01,0.637,0
6/29/2018,21.606,0.7,36.5,23.5,6.33,0.664,0
6/30/2018,21.539,0,38.5,23,5.25,0.618,0
7/1/2018,21.539,0,37,22.5,5.71,0.616,0
7/2/2018,21.439,0,37,23.5,6.98,0.62,0
7/3/2018,21.339,0,37.5,23.5,7.04,0.619,0
7/4/2018,21.272,0,38,23,5.98,0.718,0
7/5/2018,21.205,0,33.5,25,5.9,0.999,0
7/6/2018,21.139,96.7,36.5,22,4.77,0.938,0
7/7/2018,21.639,1.4,30.5,20.5,5.66,1.066,0
7/8/2018,21.606,39.5,32.5,20.5,2.62,0.973,0
7/9/2018,21.739,0,33,21,3.95,0.957,0
7/10/2018,21.739,0,33.5,20.5,6.43,0.943,0
7/11/2018,21.706,0,35,20,4.95,0.947,0
7/12/2018,21.673,0,36.5,20.5,5.74,1.022,0
7/13/2018,21.573,0,36.5,21,6.08,0.992,0
7/14/2018,21.506,0,37,21.5,4.95,0.992,0
7/15/2018,21.439,0,39,23,6.56,0.995,0
7/16/2018,21.372,0,38.5,22.5,6.91,0.993,0
7/17/2018,21.272,0,38.5,22.5,5.37,0.912,0
7/18/2018,21.239,0,39.5,22,7.72,0.866,0
7/19/2018,21.172,0,40,21,6.71,0.89,0
7/20/2018,21.105,0,39.5,21.5,6.95,0.856,0
7/21/2018,21.008,0,39.5,21,6.58,0.835,0
7/22/2018,20.945,0,40.5,22.5,8.35,0.912,0
7/23/2018,20.818,0,41.5,21.5,6.73,1.533,0
7/24/2018,20.659,0,43.5,21.5,8.5,1.539,0
7/25/2018,20.564,0,40,21,7.26,1.456,0
7/26/2018,20.374,0,38.5,24,6.3,1.6,0
7/27/2018,20.247,0,36.5,24.5,5.83,1.545,0
7/28/2018,20.12,0,39.5,25.5,5.49,1.545,0
7/29/2018,19.993,0,41,24.5,5.47,1.532,0
7/30/2018,19.866,0,40.5,25,7.61,1.476,0
7/31/2018,19.739,0,35,26,7.45,1.375,0
8/1/2018,19.676,0,37.5,23,5.43,1.509,0
8/2/2018,19.549,0,39.5,20.5,6.77,1.524,0
8/3/2018,19.395,0,39,20,6.38,1.376,0
8/4/2018,19.244,0,36.5,21.5,8.62,1.507,0
8/5/2018,19.153,0,30,21,5.52,1.349,0
8/6/2018,19.093,0,37.5,23.5,2.5,1.072,0
8/7/2018,19.093,0,36.5,23.5,5.29,0.919,0
8/8/2018,18.881,0.2,40.5,23.5,5.62,1.593,0
8/9/2018,18.73,0,39.5,23,5.36,1.47,0
8/10/2018,18.639,0,39.5,22,5.06,1.485,0
8/11/2018,18.518,0.2,38.5,22.5,7.68,1.39,0
8/12/2018,18.428,2.5,35.5,24,5.1,1.182,0
8/13/2018,18.337,1.6,33.5,23,4.02,1.157,0
8/14/2018,18.277,0,38.5,22.5,1.83,0.896,0
8/15/2018,18.246,0,40,22,7.04,0.651,0
8/16/2018,18.126,0,40.5,23,7.96,1.113,0
8/17/2018,18.005,0,41,24.5,7.6,1.335,0
8/18/2018,17.888,0,40,24.5,7.18,1.177,0
8/19/2018,17.774,0,41.5,24.5,6.66,1.325,0
8/20/2018,17.631,0,39.5,25,6.58,1.307,0
8/21/2018,17.545,0,37.5,25,7.07,1.287,0
8/22/2018,17.459,0,39.5,23.5,6.68,1.301,0
8/23/2018,17.315,0,40.5,23,7.14,1.331,0
8/24/2018,17.201,0,41,23,7.55,1.331,0
8/25/2018,17.057,0,39,24.5,7.28,1.328,0
8/26/2018,16.885,0,39.5,24.5,7.03,1.324,0
8/27/2018,16.771,0,41,24.5,6.85,1.267,0
8/28/2018,16.685,3.5,41,24,7.33,1.252,0
8/29/2018,16.599,0,38.5,23,4.11,1.339,0
8/30/2018,16.46,0,39.5,22.5,4.77,1.286,0
8/31/2018,16.352,0.2,35.3,23,5.95,1.34,0
9/1/2018,16.216,0,37.5,23,6.62,1.42,0
9/2/2018,16.162,17.9,39.5,23.5,4.02,1.437,0
9/3/2018,16.135,0,36.5,23,6.51,1.166,0
9/4/2018,16.053,15.7,35.5,23,4.1,1.155,0
9/5/2018,16.135,3.5,35.5,22.5,9.38,0.798,0
9/6/2018,16.189,33.4,31,22.5,4.43,0.616,0
9/7/2018,16.379,0,30.5,23.5,5.12,0.968,0
9/8/2018,16.379,34.3,34,23.5,2.33,0.9,0
9/9/2018,16.514,48.4,28,23.5,5.96,0.68,0
9/10/2018,16.857,21.7,29.5,22.5,5.38,1.736,0
9/11/2018,17.229,27,28,22.5,2.3,1.067,0
9/12/2018,17.487,0.3,29.5,23,3.97,0.574,0
9/13/2018,17.86,6.4,33.5,23,1.22,0.965,0
9/14/2018,18.216,5,30.5,22.5,2.06,0.326,0
9/15/2018,18.639,16.8,32.5,23,3.12,0.132,0
9/16/2018,19.153,0.2,29,22.5,2.58,0,0
9/17/2018,19.425,0,28.5,23,1.63,0,0
9/18/2018,19.304,0,32,22.5,1.61,2.636,0
9/19/2018,19.244,0,28,22,3.02,3.156,0
9/20/2018,19.123,0,33,22,1.7,3.11,0
9/21/2018,19.062,0.3,34,23,2.94,2.975,0
9/22/2018,19.153,15,29,23,3.26,0.631,0
9/23/2018,19.425,0,27.5,22,2.93,0.261,0
9/24/2018,19.644,0,32,22,1.05,0,0
9/25/2018,19.771,0,33,22,2.98,0,0
9/26/2018,19.93,9.5,32,22,2.9,0,0
9/27/2018,20.057,110.6,26,22,2.96,0,0
9/28/2018,22.988,31.1,26.5,22,1.28,0,0
9/29/2018,25.243,58.2,27.5,21,3.21,0,0
9/30/2018,30.021,6.8,27,21,1.85,0,0
10/1/2018,32.873,0,28,21,2.93,1.122,0
10/2/2018,33.849,0,30,22.5,1.58,2.495,0
10/3/2018,34.426,0,32.5,20,1.9,2.989,0
10/4/2018,34.737,0,32.5,20,3.21,3.305,0
10/5/2018,35.003,0,32.5,19.5,3.7,2.948,0
10/6/2018,35.092,0,31.5,20,3.43,2.873,0
10/7/2018,35.136,7.5,32.5,22.5,3.05,3.067,0
10/8/2018,35.269,0,31,22.5,1.95,2.977,0
10/9/2018,35.314,0,32.5,21,2.47,2.895,0
10/10/2018,35.314,0.5,32,20,2.7,2.935,0
10/11/2018,35.181,0,29.5,21.5,2.42,2.902,0
10/12/2018,35.136,0,31.5,22,2.11,2.919,0
10/13/2018,35.048,0,32.5,23,2.47,2.849,0
10/14/2018,35.003,0,30.5,22.5,1.3,2.922,0
10/15/2018,34.914,4.3,25,23,2.62,2.955,0
10/16/2018,34.781,0.3,12,9.5,1.28,2.907,0
10/17/2018,34.604,2,17.5,9,1.11,2.915,0
10/18/2018,34.471,2.7,17.5,11,1.29,2.886,0
10/19/2018,34.382,2.1,22,13.5,0.15,2.938,0
10/20/2018,34.204,17.3,22.5,15.5,1.66,2.911,0
10/21/2018,34.204,3.5,19.5,17.5,0.59,2.959,0
10/22/2018,34.16,3,18,15,1.17,3.032,0
10/23/2018,34.027,0.7,17,14.5,0.38,2.889,0
10/24/2018,33.938,0,19.5,14,1.01,2.887,0
10/25/2018,33.805,0.4,23.5,14,1.43,2.96,0
10/26/2018,33.716,0.3,22,16.5,1.84,2.883,0
10/27/2018,33.583,0,28,17,1.06,2.887,0
10/28/2018,33.405,0,28,14,2.98,2.993,0
10/29/2018,33.272,0,28.5,14,3.1,2.94,0
10/30/2018,33.139,0,29.5,16.5,2.7,2.856,0
10/31/2018,33.006,0,31.4,16.5,2.05,2.851,0
11/1/2018,32.873,0,23,16,3.48,2.789,0
11/2/2018,32.917,0,21,17,1.02,1.2,0
11/3/2018,33.006,0,26.5,12.5,1.56,0.845,0
11/4/2018,33.095,0,27.5,13,2.05,0.409,0
11/5/2018,33.095,0,28.5,16,1.8,0.693,0
11/6/2018,33.228,0,32.5,15,2.58,0.083,0
11/7/2018,33.361,0,32.5,14.5,1.26,0.11,0
11/8/2018,33.539,0,27.5,17,2.24,0.113,0
11/9/2018,33.672,16.1,23.5,20,1.03,0.168,0
11/10/2018,33.76,3.7,12.5,9.5,1.05,0.168,0
11/11/2018,33.849,0.2,20.5,9.5,1.1,0.239,0
11/12/2018,33.938,6.7,17,11.5,1.01,0.303,0
11/13/2018,34.071,0,9.5,5,0.22,0.206,0
11/14/2018,34.16,0,16.5,1,0.82,0.263,0
11/15/2018,34.204,0,18,0.5,1.05,0.281,0
11/16/2018,34.249,0,22,2,1,0.291,0
11/17/2018,34.382,0,22.5,4,1.69,0.303,0
11/18/2018,34.515,0.2,23,7.5,1.29,0.359,0
11/19/2018,34.559,0.4,15,10.5,1.55,0.348,0
11/20/2018,34.604,0.4,14.5,13,1.28,0.392,0
11/21/2018,34.648,0.8,14,10.5,0.54,0.409,0
11/22/2018,34.692,0,17.5,10.5,1.01,0.363,0
11/23/2018,34.781,0,24.5,12,1.17,0.366,0
11/24/2018,34.781,0,24.5,13.5,1.87,0.372,0
11/25/2018,34.826,0,23,12.5,2.05,0.429,0
11/26/2018,34.87,0,20,9.5,2.11,0.489,0
11/27/2018,34.914,0,20,6,1.07,0.435,0
11/28/2018,34.959,0,15.5,6,1.87,0.429,0
11/29/2018,34.87,0,25,11.5,0.25,1.271,0
11/30/2018,34.737,0,29,12.5,1.05,2.327,0
12/1/2018,34.604,0,28,12.5,2.53,2.195,0
12/2/2018,34.426,0,28,11,2.1,2.2,0
12/3/2018,34.337,1,27,11,1.08,2.175,0
12/4/2018,34.249,2.5,16,10,0.66,2.057,0
12/5/2018,34.16,4.5,15,11,0.83,1.56,0
12/6/2018,34.16,0,20,12,0.67,1.257,0
12/7/2018,34.116,13.4,21,11,0.24,1.233,0
12/8/2018,34.16,5,16,13.5,2.16,1.222,0
12/9/2018,34.16,0,14,10.5,0.95,1.261,0
12/10/2018,34.116,0,16,9,1.05,1.273,0
12/11/2018,34.16,0,18,10.5,0.3,1.218,0
12/12/2018,34.204,2,21,10,1.1,1.251,0
12/13/2018,34.204,0,25,10,0.65,1.2,0
12/14/2018,33.982,0,19.5,6,1.85,1.236,0
12/15/2018,33.894,0,21,2,2.91,1.219,0
12/16/2018,33.849,0,21.5,2,1.56,1.236,0
12/17/2018,33.805,0,21.5,2,1.32,1.266,0
12/18/2018,33.76,0,18,6.5,1.63,1.234,0
12/19/2018,33.716,0,25,7,1.66,1.195,0
12/20/2018,33.672,0,23,7,0.21,1.209,0
12/21/2018,33.627,0,23,4,2.67,1.215,0
12/22/2018,33.583,0,28,4,1.84,1.191,0
12/23/2018,33.539,0,28,3.5,1.74,1.209,0
12/24/2018,33.494,0,23.5,5,2.31,1.294,0
12/25/2018,33.45,0,23,10.5,2.03,1.144,0
12/26/2018,33.361,0,25,10,1.18,1.218,0
12/27/2018,33.317,0,25,12,0.86,1.208,0
12/28/2018,33.228,0.8,23,7,1.28,1.162,0
12/29/2018,33.184,2.8,13,8,0.65,1.139,0
12/30/2018,33.184,0.2,12,6,0.29,1.213,0
12/31/2018,33.095,0.2,17.1,6,0.08,1.203,0
1/1/2019,33.006,0.2,17.5,6,0.81,1.163,0
1/2/2019,32.962,0.5,11,6,1.6,1.215,0
1/3/2019,32.962,0,17.5,7,0.36,0.666,0
1/4/2019,33.05,0,23.5,5.5,1.23,0.247,0
1/5/2019,33.05,0,24.5,5,1.19,0.242,0
1/6/2019,32.962,0,23.5,5.5,1.54,1.183,0
1/7/2019,32.917,0,27.5,8,1.56,1.44,0
1/8/2019,32.828,0,28,11.5,1.28,1.391,0
1/9/2019,32.784,20.8,19,12.5,2.55,1.373,0
1/10/2019,32.873,0.5,14,11.5,0.95,1.017,0
1/11/2019,32.962,2,21,11.5,1.05,0.1,0
1/12/2019,33.05,0,26,11.5,1.2,0.192,0
1/13/2019,33.05,1.3,13,11,2.65,0.231,0
1/14/2019,33.139,1.6,12,9.5,0.84,0.257,0
1/15/2019,33.184,0.3,12.5,9.5,0.7,0.217,0
1/16/2019,33.184,0,16.5,9,0.9,0.244,0
1/17/2019,33.228,0.6,20,11.5,1.15,0.209,0
1/18/2019,33.272,0.2,26.5,12,1.6,0.175,0
1/19/2019,33.317,0,22.5,13.5,2.44,0.171,0
1/20/2019,33.405,0,20.5,4,2.27,0.194,0
1/21/2019,33.405,0,22.5,3,1.7,0.467,0
1/22/2019,33.405,0,25.5,3.5,1.57,0.147,0
1/23/2019,33.45,0,18.5,7,1.13,0.145,0
1/24/2019,33.494,0,21.5,1.5,1.6,0.127,0
1/25/2019,33.494,5.8,18,1.5,1.69,0.192,0
1/26/2019,33.539,4.4,15,4.5,1.11,0.23,0
1/27/2019,33.627,0,21.5,11.5,0.41,0.286,0
1/28/2019,33.672,0,25,7.5,1.3,0.183,0
