nombre_estacion,fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,Precipitacion,PresBarometric,RadSolar
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 4:00,16,204,0,0,24.2,99,0,998.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 4:10,16,204,0,0,24.1,99,0,998.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 4:20,16,204,0,0,24.1,99,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 4:30,16,204,0,0,24.1,99,0,998.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 4:40,16,204,0,0,24,99,0,998.3,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 4:50,16,204,0,0,23.9,100,0,998.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 5:00,16,204,0,0,24,100,0,997.9,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 5:10,16,204,0,0,24,100,0,997.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 5:20,16,204,0,0,23.9,100,0,997.5,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 5:30,16,204,0,0,23.7,100,0,997.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 5:40,16,204,0,0,23.6,100,0,997.3,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 5:50,16,204,0,0,23.5,100,0,997.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 6:00,16,204,0,0,23.6,100,0,997,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 6:10,16,204,0,0,23.6,100,0,996.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 6:20,16,204,0,0,23.6,100,0,996.5,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 6:30,16,204,0,0,23.6,100,0,996.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 6:40,16,204,0,0,23.5,100,0,996.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 6:50,16,204,0,0,23.3,100,0,996.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 7:00,16,204,0,0,23.2,100,0,996,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 7:10,16,204,0,0,23.2,100,0,995.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 7:20,,,,,,,,,
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 7:30,16,204,0,0,23.1,100,0,995.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 7:40,16,204,0,0,23.1,100,0,995.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 7:50,16,204,0,0,23.1,100,0,995.3,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 8:00,16,204,0,0,23.1,100,0,995.3,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 8:10,16,204,0,0,23,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 8:20,16,204,0,0,22.9,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 8:30,16,204,0,0,22.9,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 8:40,16,204,0,0,22.8,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 8:50,16,204,0,0,22.7,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 9:00,16,204,0,0,22.6,100,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 9:10,16,204,0,0,22.5,100,0,995,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 9:20,16,204,0,0,22.5,100,0,995,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 9:30,16,204,0,0,22.4,100,0,995,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 9:40,16,204,0,0,22.4,100,0,995,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 9:50,16,204,0,0,22.5,100,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 10:00,16,204,0,0,22.3,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 10:10,16,204,0,0,22.4,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 10:20,16,204,0,0,22.2,100,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 10:30,16,204,0,0,22.2,100,0,995,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 10:40,16,204,0,0,22.2,100,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 10:50,16,204,0,0,22,100,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 11:00,16,204,0,0,21.9,100,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 11:10,16,204,0,0,21.9,100,0,995.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 11:20,16,204,0,0,21.9,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 11:30,16,204,0,0,21.8,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 11:40,16,204,0,0,21.8,100,0,995.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 11:50,16,204,0,0,21.8,100,0,995.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 12:00,16,204,0,0,21.7,100,0,995.5,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 12:10,16,204,0,0,21.7,100,0,995.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 12:20,16,204,0,0,21.7,100,0,995.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 12:30,16,204,0,0,21.7,100,0,995.8,6
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 12:40,16,204,0,0,21.7,100,0,995.8,21
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 12:50,16,204,0,0,21.9,100,0,995.9,40
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 13:00,16,204,0,0,22.1,100,0,996,70
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 13:10,16,204,0,0,22.2,100,0,996.1,102
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 13:20,16,204,0,0,22.4,100,0,996.2,146
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 13:30,16,204,0,0,22.7,100,0,996.2,182
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 13:40,16,204,0,0,23,100,0,996.3,218
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 13:50,16,204,0,0,23.4,100,0,996.4,254
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 14:00,16,204,0,0,23.7,100,0,996.5,290
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 14:10,16,204,0,0,24.1,100,0,996.6,330
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 14:20,16,204,0,0,24.5,99,0,996.6,350
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 14:30,16,204,0,0,24.9,98,0,996.6,402
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 14:40,16,204,0,0,25.2,97,0,996.7,441
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 14:50,16,204,0,0,25.6,95,0,996.9,475
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 15:00,16,204,0,0,25.9,94,0,997,515
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 15:10,16,204,0,0,26.3,93,0,997,546
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 15:20,16,204,0,0,26.7,91,0,997,583
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 15:30,16,204,0,0,27,89,0,997.1,621
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 15:40,16,204,0,0,27.4,87,0,997.2,623
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 15:50,16,204,0,0,27.5,84,0,997.2,395
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 16:00,16,204,0,0,27.4,84,0,997.3,413
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 16:10,16,204,0,0,27.6,83,0,997.2,349
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 16:20,16,204,0,0,27.6,83,0,997.2,501
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 16:30,16,204,0,0,27.7,82,0,997.2,463
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 16:40,16,204,0,0,27.9,81,0,997.1,435
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 16:50,16,204,0,0,28.3,80,0,997.1,842
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 17:00,16,204,0,0,28.7,77,0,996.9,808
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 17:10,16,204,0,0,29.1,74,0,996.7,944
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 17:20,16,204,0,0,29.4,72,0,996.6,792
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 17:30,16,204,0,0,29.5,71,0,996.5,977
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 17:40,16,204,0,0,29.9,70,0,996.3,868
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 17:50,16,204,0,0,30.1,68,0,996,887
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 18:00,16,204,0,0,30.2,66,0,995.9,800
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 18:10,16,204,0,0,30.4,67,0,995.7,761
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 18:20,16,204,0,0,30.4,65,0,995.5,774
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 18:30,16,204,0,0,30.5,66,0,995.3,676
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 18:40,16,204,0,0,30.5,64,0,995.1,407
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 18:50,16,204,0,0,30.5,64,0,994.9,1036
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 19:00,16,204,0,0,31,63,0,994.6,928
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 19:10,16,204,0,0,31.4,61,0,994.4,968
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 19:20,16,204,0,0,31.5,59,0,994.2,768
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 19:30,16,204,0,0,31.9,58,0,994,906
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 19:40,16,204,0,0,32,57,0,993.9,595
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 19:50,16,204,0,0,31.7,57,0,993.7,381
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 20:00,16,204,0,0,31.7,57,0,993.5,722
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 20:10,16,204,0,0,32,58,0,993.4,820
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 20:20,16,204,0,0,32.1,57,0,993.4,808
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 20:30,16,204,0,0,32.2,56,0,993.3,781
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 20:40,16,204,0,0,32.5,56,0,993.1,866
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 20:50,16,204,0,0,32.6,56,0,992.9,775
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 21:00,16,204,0,0,32.6,56,0,992.8,798
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 21:10,16,204,0,0,32,59,0,992.8,238
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 21:20,16,204,0,0,30,67,0,992.7,736
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 21:30,16,204,0,0,30,68,0,992.6,654
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 21:40,16,204,0,0,30.2,67,0,992.5,458
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 21:50,16,204,0,0,30.4,66,0,992.3,604
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 22:00,16,204,0,0,30.9,64,0,992.2,568
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 22:10,16,204,0,0,31.2,63,0,992.1,547
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 22:20,16,204,0,0,31.4,62,0,992.1,540
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 22:30,16,204,0,0,31.2,62,0,992.1,324
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 22:40,16,204,0,0,31,62,0,992.1,435
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 22:50,16,204,0,0,31.3,61,0,992,383
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 23:00,16,204,0,0,31.4,59,0,991.8,346
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 23:10,16,204,0,0,31.4,59,0,991.7,312
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 23:20,16,204,0,0,31.5,58,0,991.7,273
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 23:30,16,204,0,0,31.4,58,0,991.6,237
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 23:40,16,204,0,0,31.2,58,0,991.6,203
"PRESA EL CUCHILLO, NL (ECHA)",9/5/2010 23:50,16,204,0,0,31,58,0,991.6,172
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 0:00,16,204,0,0,30.9,59,0,991.7,135
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 0:10,16,204,0,0,30.8,60,0,991.7,99
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 0:20,16,204,0,0,30.7,60,0,991.7,66
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 0:30,16,204,0,0,30.6,61,0,991.8,41
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 0:40,16,204,0,0,30.3,62,0,991.9,19
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 0:50,16,204,0,0,30,63,0,992,5
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 1:00,16,204,0,0,29.7,64,0,992.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 1:10,16,204,0,0,29.4,66,0,992.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 1:20,16,204,0,0,29.2,67,0,992.3,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 1:30,16,204,0,0,29.1,68,0,992.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 1:40,16,204,0,0,28.9,69,0,992.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 1:50,16,204,0,0,28.8,70,0,992.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 2:00,16,204,0,0,28.8,72,0,992.9,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 2:10,16,204,0,0,28.7,73,0,993,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 2:20,16,204,0,0,28.6,73,0,993.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 2:30,16,204,0,0,28.7,74,0,993.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 2:40,16,204,0,0,28.7,74,0,993.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 2:50,16,204,0,0,28.5,75,0,993.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 3:00,16,204,0,0,28.4,77,0,993.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 3:10,16,204,0,0,28.1,78,0,993.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 3:20,16,204,0,0,27.5,81,0,993.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 3:30,16,204,0,0,26.7,85,1.78,994,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 3:40,16,204,0,0,25.8,90,0.76,994,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 3:50,16,204,0,0,25.7,91,0,994,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 4:00,16,204,0,0,25.8,93,0,994.2,2
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 4:10,16,204,0,0,25.6,94,0,994.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 4:20,16,204,0,0,25.2,96,0,994.3,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 4:30,16,204,0,0,25.1,97,0,994.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 4:40,16,204,0,0,25.1,97,0,994.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 4:50,16,204,0,0,24.9,97,0,994.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 5:00,16,204,0,0,24.8,98,0,994.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 5:10,16,204,0,0,24.8,98,0,994.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 5:20,16,204,0,0,24.8,99,0,994,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 5:30,16,204,0,0,24.8,99,0,993.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 5:40,16,204,0,0,24.9,98,0,993.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 5:50,16,204,0,0,25,98,0,993.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 6:00,16,204,0,0,25.1,99,0,993.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 6:10,16,204,0,0,25,99,0,993.5,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 6:20,16,204,0,0,24.8,99,0,993.3,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 6:30,16,204,0,0,24.5,99,0,993.2,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 6:40,16,204,0,0,24.3,99,0,993,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 6:50,16,204,0,0,24.3,100,0,992.9,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 7:00,16,204,0,0,24.1,100,0,992.9,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 7:10,16,204,0,0,24,100,0,992.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 7:20,16,204,0,0,23.9,100,0,992.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 7:30,16,204,0,0,23.8,100,0,992.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 7:40,16,204,0,0,23.7,100,0,992.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 7:50,16,204,0,0,23.7,100,0,992.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 8:00,16,204,0,0,23.7,100,0,992.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 8:10,16,204,0,0,23.6,100,0,992.5,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 8:20,16,204,0,0,23.5,100,0,992.4,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 8:30,16,204,0,0,23.4,100,0,992.3,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 8:40,16,204,0,0,23.3,100,0,992.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 8:50,16,204,0,0,23.3,100,0,992.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 9:00,16,204,0,0,23.2,100,0,992,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 9:10,16,204,0,0,23.2,100,0,991.9,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 9:20,16,204,0,0,23.2,100,0,991.9,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 9:30,16,204,0,0,23.2,100,0,991.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 9:40,16,204,0,0,23.2,100,0,991.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 9:50,16,204,0,0,23.2,100,0,991.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 10:00,16,204,0,0,23.2,100,0,991.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 10:10,16,204,0,0,23.2,100,0,991.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 10:20,16,204,0,0,23.1,100,0,991.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 10:30,16,204,0,0,23.1,100,0,991.5,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 10:40,16,204,0,0,23,100,0,991.5,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 10:50,16,204,0,0,23,100,0,991.5,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 11:00,16,204,0,0,23,100,0,991.6,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 11:10,16,204,0,0,23,100,0,991.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 11:20,16,204,0,0,23,100,0,991.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 11:30,16,204,0,0,23,100,0,991.7,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 11:40,16,204,0,0,23,100,0,991.8,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 11:50,16,204,0,0,23,100,0,991.9,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 12:00,16,204,0,0,23,100,0,992,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 12:10,16,204,0,0,23,100,0,992,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 12:20,16,204,0,0,22.9,100,0,992.1,0
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 12:30,16,204,0,0,22.9,100,0,992.3,4
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 12:40,16,204,0,0,22.9,100,0,992.4,18
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 12:50,16,204,0,0,23.1,100,0,992.7,32
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 13:00,16,204,0,0,23.2,100,0,992.7,72
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 13:10,16,204,0,0,23.6,100,0,992.8,138
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 13:20,16,204,0,0,24.1,100,0,992.8,160
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 13:30,16,204,0,0,24.6,100,0,993,186
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 13:40,16,204,0,0,25,99,0,993,225
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 13:50,16,204,0,0,25.4,98,0,993.1,263
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 14:00,16,204,0,0,25.7,96,0,993.1,300
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 14:10,16,204,0,0,25.9,96,0,993.1,343
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 14:20,16,204,0,0,26.2,94,0.25,993.1,379
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 14:30,16,204,0,0,26.5,94,0,993.2,411
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 14:40,16,204,0,0,27,91,0,993.1,467
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 14:50,16,204,0,0,27.1,91,0,993.2,520
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 15:00,16,204,0,0,27.4,89,0,993.2,539
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 15:10,16,204,0,0,27.6,88,0,993.3,586
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 15:20,16,204,0,0,28.1,87,0,993.3,683
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 15:30,16,204,0,0,28.1,85,0,993.3,332
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 15:40,16,204,0,0,28,84,0,993.6,498
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 15:50,16,204,0,0,28.4,82,0,993.8,625
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 16:00,16,204,0,0,28.7,80,0,993.8,387
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 16:10,16,204,0,0,29,80,0,993.8,690
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 16:20,16,204,0,0,29.1,77,0,993.9,313
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 16:30,16,204,0,0,29.2,77,0,993.9,490
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 16:40,16,204,0,0,29.2,76,0,993.8,497
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 16:50,16,204,0,0,29.5,75,0,993.8,309
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 17:00,16,204,0,0,29.4,73,0,993.7,308
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 17:10,16,204,0,0,29.4,73,0,993.7,286
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 17:20,16,204,0,0,29.4,73,0,993.6,245
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 17:30,16,204,0,0,29.1,75,0,993.5,231
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 17:40,16,204,0,0,27.6,85,0.25,993.4,344
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 17:50,16,204,0,0,26.7,91,0,993.3,803
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 18:00,16,204,0,0,27.3,90,0,993.1,967
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 18:10,16,204,0,0,28.1,85,0,993,660
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 18:20,16,204,0,0,28.3,84,0,992.8,895
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 18:30,16,204,0,0,28.8,80,0,992.6,1108
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 18:40,16,204,0,0,29.8,75,0,992.5,1045
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 18:50,16,204,0,0,30,72,0,992.3,952
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 19:00,16,204,0,0,30.7,70,0,992,936
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 19:10,16,204,0,0,31.1,68,0,991.6,918
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 19:20,16,204,0,0,31.2,67,0,991.3,935
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 19:30,16,204,0,0,31.4,67,0,991.2,965
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 19:40,16,204,0,0,31.8,65,0,991.1,967
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 19:50,16,204,0,0,31.9,67,0,991,390
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 20:00,16,204,0,0,31.4,66,0,990.8,677
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 20:10,16,204,0,0,31.8,65,0,990.6,992
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 20:20,16,204,0,0,32.3,63,0,990.4,952
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 20:30,16,204,0,0,32.4,61,0,990.3,877
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 20:40,16,204,0,0,32.5,59,0,990.1,635
"PRESA EL CUCHILLO, NL (ECHA)",9/6/2010 20:50,16,204,0,0,32.4,59,0,990,752
