fecha,DirViento,DirRafaga,RapViento,RapRafaga,TempAire,HumRelativa,PresBarometric,Precipitacion,RadSolar
3/10/2008 20:40,33,204,0,0,27.6,46,1001.9,0,619
3/10/2008 20:50,14,204,0,0,27.5,46,1001.9,0,589
3/10/2008 21:00,21,204,0,0,27.7,46,1001.7,0,762
3/10/2008 21:10,27,204,0,0,27.9,45,1001.5,0,773
3/10/2008 21:20,16,204,0,0,27.9,46,1001.6,0,478
3/10/2008 21:30,23,204,0,0,26.9,49,1001.8,0,514
3/10/2008 21:40,21,204,0,0,25.8,52,1002,0,629
3/10/2008 21:50,21,204,0,0,25.4,52,1002.3,0,598
3/10/2008 22:00,20,204,0,0,24.7,54,1002.4,0,560
3/10/2008 22:10,19,204,0,0,24.2,55,1002.8,0,523
3/10/2008 22:20,11,204,0,0,24,55,1002.8,0,484
3/10/2008 22:30,22,204,0,0,23.6,56,1003,0,448
3/10/2008 22:40,15,204,0,0,23.5,56,1003.2,0,371
3/10/2008 22:50,12,204,0,0,23.4,56,1003.5,0,374
3/10/2008 23:00,25,204,0,0,23.2,56,1003.7,0,329
3/10/2008 23:10,31,204,0,0,23,56,1003.9,0,296
3/10/2008 23:20,30,204,0,0,22.7,57,1003.9,0,261
3/10/2008 23:30,29,204,0,0,22.4,58,1004.1,0,218
3/10/2008 23:40,26,204,0,0,22.6,57,1004.3,0,181
3/10/2008 23:50,42,204,0,0,22.4,58,1004.3,0,142
3/11/2008 0:00,46,204,0,0,22,59,1004.4,0,95
3/11/2008 0:10,57,204,0,0,21.4,60,1004.6,0,39
3/11/2008 0:20,58,204,0,0,20.7,62,1004.9,0,23
3/11/2008 0:30,59,204,0,0,20.2,63,1005,0,17
3/11/2008 0:40,60,204,0,0,19.7,64,1005.2,0,7
3/11/2008 0:50,62,204,0,0,19.1,66,1005.5,0,1
3/11/2008 1:00,61,204,0,0,18.7,67,1005.7,0,0
3/11/2008 1:10,60,204,0,0,18.4,68,1005.9,0,0
3/11/2008 1:20,53,204,0,0,18.2,69,1006.2,0,0
3/11/2008 1:30,57,204,0,0,18,69,1006.4,0,0
3/11/2008 1:40,50,204,0,0,17.8,69,1006.4,0,0
3/11/2008 1:50,49,204,0,0,17.5,69,1006.3,0,0
3/11/2008 2:00,43,204,0,0,17.3,70,1006.4,0,0
3/11/2008 2:10,47,204,0,0,17.2,69,1006.9,0,0
3/11/2008 2:20,38,204,0,0,17.1,70,1007.1,0,0
3/11/2008 2:30,30,204,0,0,17,70,1007.5,0,0
3/11/2008 2:40,54,204,0,0,16.9,70,1007.8,0,0
3/11/2008 2:50,58,204,0,0,16.8,70,1007.9,0,0
3/11/2008 3:00,61,204,0,0,16.6,70,1008,0,0
3/11/2008 3:10,70,204,0,0,16.4,71,1008.3,0,0
3/11/2008 3:20,63,204,0,0,16.3,71,1008.5,0,0
3/11/2008 3:30,35,204,0,0,16.2,72,1008.6,0,0
3/11/2008 3:40,59,204,0,0,16.2,72,1008.7,0,0
3/11/2008 3:50,63,204,0,0,16,73,1008.9,0,0
3/11/2008 4:00,71,204,0,0,15.8,74,1009,0,0
3/11/2008 4:10,70,204,0,0,15.6,74,1009.1,0,0
3/11/2008 4:20,68,204,0,0,15.5,75,1009.2,0,0
3/11/2008 4:30,77,204,0,0,15.3,76,1009.2,0,0
3/11/2008 4:40,72,204,0,0,15.2,76,1009.2,0,0
3/11/2008 4:50,70,204,0,0,15,77,1009.2,0,0
3/11/2008 5:00,89,204,0,0,14.7,78,1009.2,0,0
3/11/2008 5:10,77,204,0,0,14.5,80,1009.1,0,0
3/11/2008 5:20,63,204,0,0,14.4,80,1009,0,0
3/11/2008 5:30,40,204,0,0,14.5,78,1008.9,0,0
3/11/2008 5:40,26,204,0,0,14.1,80,1008.8,0,0
3/11/2008 5:50,33,204,0,0,14,80,1008.7,0,0
3/11/2008 6:00,29,204,0,0,14,80,1008.6,0,0
3/11/2008 6:10,28,204,0,0,13.9,80,1008.6,0,0
3/11/2008 6:20,67,204,0,0,13.8,81,1008.7,0,0
3/11/2008 6:30,68,204,0,0,13.7,82,1008.7,0,0
3/11/2008 6:40,77,204,0,0,13.5,83,1008.8,0,0
3/11/2008 6:50,2,204,0,0,13.3,84,1008.9,0,0
3/11/2008 7:00,354,204,0,0,13.4,83,1008.8,0,0
3/11/2008 7:10,352,204,0,0,13.7,82,1008.8,0,0
3/11/2008 7:20,,,,,,,,,
3/11/2008 7:30,344,204,0,0,14,79,1008.7,0,0
3/11/2008 7:40,7,204,0,0,14.1,79,1008.5,0,0
3/11/2008 7:50,10,204,0,0,14.1,79,1008.5,0,0
3/11/2008 8:00,351,204,0,0,14,80,1008.5,0,0
3/11/2008 8:10,10,204,0,0,13.9,80,1008.5,0,0
3/11/2008 8:20,22,204,0,0,13.8,81,1008.4,0,0
3/11/2008 8:30,12,204,0,0,13.5,82,1008.4,0,0
3/11/2008 8:40,22,204,0,0,13.3,83,1008.3,0,0
3/11/2008 8:50,20,204,0,0,13.3,84,1008.3,0,0
3/11/2008 9:00,358,204,0,0,13.1,84,1008.3,0,0
3/11/2008 9:10,344,204,0,0,13,85,1008.2,0,0
3/11/2008 9:20,344,204,0,0,13,85,1008.1,0,0
3/11/2008 9:30,321,204,0,0,12.8,85,1008.2,0,0
3/11/2008 9:40,303,204,0,0,12.5,86,1008.2,0,0
3/11/2008 9:50,297,204,0,0,12.3,87,1008.1,0,0
3/11/2008 10:00,319,204,0,0,12.3,88,1008,0,0
3/11/2008 10:10,289,204,0,0,12.1,88,1008,0,0
3/11/2008 10:20,293,204,0,0,12.1,89,1008,0,0
3/11/2008 10:30,289,204,0,0,12.1,90,1008,0,0
3/11/2008 10:40,299,204,0,0,11.9,90,1007.9,0,0
3/11/2008 10:50,317,204,0,0,11.7,90,1007.9,0,0
3/11/2008 11:00,280,204,0,0,11.4,91,1008,0,0
3/11/2008 11:10,307,204,0,0,11,92,1007.9,0,0
3/11/2008 11:20,346,204,0,0,10.8,93,1007.9,0,0
3/11/2008 11:30,7,204,0,0,10.7,93,1007.8,0,0
3/11/2008 11:40,13,204,0,0,10.4,92,1007.9,0,0
3/11/2008 11:50,14,204,0,0,9.9,94,1007.9,0,0
3/11/2008 12:00,10,204,0,0,9.7,94,1007.9,0,0
3/11/2008 12:10,4,204,0,0,9.4,95,1007.9,0,0
3/11/2008 12:20,359,204,0,0,9.5,98,1008,0,0
3/11/2008 12:30,13,204,0,0,9.5,98,1008,0,0
3/11/2008 12:40,20,204,0,0,9.5,98,1008,0,0
3/11/2008 12:50,15,204,0,0,9.6,97,1008,0,0
3/11/2008 13:00,18,204,0,0,9.5,98,1008,0,6
3/11/2008 13:10,13,204,0,0,9.7,99,1007.9,0,24
3/11/2008 13:20,10,204,0,0,10,98,1007.9,0,47
3/11/2008 13:30,13,204,0,0,10.6,96,1007.9,0,74
3/11/2008 13:40,6,204,0,0,11.4,93,1008,0,105
3/11/2008 13:50,339,204,0,0,12.3,90,1008.1,0,137
3/11/2008 14:00,19,204,0,0,13.3,85,1008.2,0,172
3/11/2008 14:10,24,204,0,0,14,83,1008.3,0,212
3/11/2008 14:20,22,204,0,0,14.6,81,1008.3,0,254
3/11/2008 14:30,26,204,0,0,15.3,79,1008.4,0,295
3/11/2008 14:40,41,204,0,0,16.1,76,1008.4,0,337
3/11/2008 14:50,52,204,0,0,16.7,72,1008.4,0,379
3/11/2008 15:00,44,204,0,0,16.8,69,1008.4,0,420
3/11/2008 15:10,43,204,0,0,17.3,66,1008.5,0,459
3/11/2008 15:20,51,204,0,0,17.6,64,1008.6,0,498
3/11/2008 15:30,36,204,0,0,17.7,64,1008.6,0,532
3/11/2008 15:40,54,204,0,0,17.7,64,1008.5,0,566
3/11/2008 15:50,60,204,0,0,17.9,64,1008.4,0,599
3/11/2008 16:00,35,204,0,0,18.5,62,1008.4,0,630
3/11/2008 16:10,44,204,0,0,18.7,61,1008.5,0,662
3/11/2008 16:20,28,204,0,0,18.9,61,1008.4,0,691
3/11/2008 16:30,24,204,0,0,19.3,60,1008.4,0,719
3/11/2008 16:40,30,204,0,0,19.7,59,1008.3,0,746
3/11/2008 16:50,60,204,0,0,19.7,58,1008.1,0,771
3/11/2008 17:00,47,204,0,0,19.9,58,1008.1,0,795
3/11/2008 17:10,34,204,0,0,20.1,57,1008,0,816
3/11/2008 17:20,40,204,0,0,20.4,57,1007.8,0,836
3/11/2008 17:30,39,204,0,0,20.8,55,1007.6,0,855
3/11/2008 17:40,41,204,0,0,20.8,54,1007.5,0,870
3/11/2008 17:50,19,204,0,0,21.1,53,1007.3,0,884
3/11/2008 18:00,44,204,0,0,21.4,52,1007.1,0,897
3/11/2008 18:10,51,204,0,0,21.9,50,1006.9,0,907
3/11/2008 18:20,52,204,0,0,22.1,49,1006.7,0,912
3/11/2008 18:30,69,204,0,0,22.5,48,1006.5,0,916
3/11/2008 18:40,43,204,0,0,22.8,47,1006.2,0,924
3/11/2008 18:50,21,204,0,0,23.1,45,1005.8,0,926
3/11/2008 19:00,39,204,0,0,23.3,44,1005.5,0,929
3/11/2008 19:10,66,204,0,0,23.2,43,1005.2,0,929
3/11/2008 19:20,75,204,0,0,23.6,43,1005,0,920
3/11/2008 19:30,64,204,0,0,23.6,41,1004.7,0,915
3/11/2008 19:40,45,204,0,0,23.9,41,1004.4,0,901
3/11/2008 19:50,61,204,0,0,24.1,39,1004.1,0,894
3/11/2008 20:00,73,204,0,0,24.2,39,1004,0,886
3/11/2008 20:10,72,204,0,0,24.4,38,1003.7,0,870
3/11/2008 20:20,89,204,0,0,24.6,37,1003.5,0,853
3/11/2008 20:30,62,204,0,0,25,35,1003.2,0,834
3/11/2008 20:40,52,204,0,0,25.2,35,1002.9,0,812
3/11/2008 20:50,101,204,0,0,25.3,35,1002.7,0,788
3/11/2008 21:00,94,204,0,0,25.3,34,1002.5,0,765
3/11/2008 21:10,89,204,0,0,25.3,33,1002.4,0,742
3/11/2008 21:20,144,204,0,0,25.1,33,1002.2,0,713
3/11/2008 21:30,69,204,0,0,25.3,34,1002.1,0,684
3/11/2008 21:40,37,204,0,0,25.4,33,1001.9,0,653
3/11/2008 21:50,103,204,0,0,25.6,33,1001.8,0,620
3/11/2008 22:00,70,204,0,0,25.3,33,1001.7,0,588
3/11/2008 22:10,92,204,0,0,25.4,33,1001.6,0,551
3/11/2008 22:20,146,204,0,0,25.4,32,1001.4,0,517
3/11/2008 22:30,119,204,0,0,25.3,32,1001.4,0,478
3/11/2008 22:40,143,204,0,0,25.1,33,1001.3,0,441
3/11/2008 22:50,114,204,0,0,25.5,31,1001.3,0,402
3/11/2008 23:00,123,204,0,0,25.5,31,1001.3,0,359
3/11/2008 23:10,124,204,0,0,25.3,32,1001.2,0,321
3/11/2008 23:20,149,204,0,0,25.4,32,1001.2,0,280
3/11/2008 23:30,183,204,0,0,25.3,32,1001.1,0,236
3/11/2008 23:40,142,204,0,0,25.5,32,1001.1,0,194
3/11/2008 23:50,103,204,0,0,25.4,32,1001.1,0,155
3/12/2008 0:00,25,204,0,0,25.3,33,1001,0,117
3/12/2008 0:10,51,204,0,0,25.1,34,1001,0,81
3/12/2008 0:20,75,204,0,0,24.6,35,1001,0,53
3/12/2008 0:30,63,204,0,0,24.1,36,1001,0,26
3/12/2008 0:40,82,204,0,0,23.6,37,1001.1,0,7
3/12/2008 0:50,97,204,0,0,22.9,39,1001.1,0,0
3/12/2008 1:00,97,204,0,0,22.3,41,1001.1,0,0
3/12/2008 1:10,94,204,0,0,21.7,42,1001.2,0,0
3/12/2008 1:20,108,204,0,0,21.1,43,1001.3,0,0
3/12/2008 1:30,98,204,0,0,20.8,44,1001.4,0,0
3/12/2008 1:40,93,204,0,0,20.5,44,1001.5,0,0
3/12/2008 1:50,96,204,0,0,20.1,45,1001.6,0,0
3/12/2008 2:00,98,204,0,0,19.7,46,1001.8,0,0
3/12/2008 2:10,95,204,0,0,19.8,46,1001.9,0,0
3/12/2008 2:20,102,204,0,0,19.9,46,1002,0,0
3/12/2008 2:30,102,204,0,0,19.9,45,1002.1,0,0
3/12/2008 2:40,107,204,0,0,19.8,46,1002.1,0,0
3/12/2008 2:50,110,204,0,0,19.7,48,1002.3,0,0
3/12/2008 3:00,117,204,0,0,19.6,50,1002.4,0,0
3/12/2008 3:10,118,204,0,0,19.7,51,1002.5,0,0
3/12/2008 3:20,122,204,0,0,19.7,52,1002.7,0,0
3/12/2008 3:30,126,204,0,0,19.4,53,1002.8,0,0
3/12/2008 3:40,132,204,0,0,19,60,1002.9,0,0
3/12/2008 3:50,134,204,0,0,18.7,68,1003,0,0
3/12/2008 4:00,135,204,0,0,18.4,71,1003.1,0,0
3/12/2008 4:10,131,204,0,0,18.2,73,1003.1,0,0
3/12/2008 4:20,134,204,0,0,18,75,1003.1,0,0
3/12/2008 4:30,137,204,0,0,17.7,77,1003.1,0,0
3/12/2008 4:40,136,204,0,0,17.5,79,1003.1,0,0
3/12/2008 4:50,136,204,0,0,17.3,80,1003.2,0,0
3/12/2008 5:00,136,204,0,0,17.1,81,1003.2,0,0
3/12/2008 5:10,135,204,0,0,16.9,82,1003.2,0,0
3/12/2008 5:20,134,204,0,0,16.7,83,1003.1,0,0
3/12/2008 5:30,135,204,0,0,16.4,83,1003.1,0,0
3/12/2008 5:40,135,204,0,0,16.2,85,1003.1,0,0
3/12/2008 5:50,135,204,0,0,16,86,1002.9,0,0
3/12/2008 6:00,142,204,0,0,15.8,88,1003,0,0
3/12/2008 6:10,138,204,0,0,15.7,89,1003.1,0,0
3/12/2008 6:20,143,204,0,0,15.6,89,1003,0,0
3/12/2008 6:30,145,204,0,0,15.5,91,1003,0,0
3/12/2008 6:40,144,204,0,0,15.4,92,1003,0,0
3/12/2008 6:50,144,204,0,0,15.3,92,1002.9,0,0
3/12/2008 7:00,148,204,0,0,15.3,93,1002.9,0,0
3/12/2008 7:10,143,204,0,0,15.2,94,1002.9,0,0
3/12/2008 7:20,155,204,0,0,15.1,94,1002.9,0,0
3/12/2008 7:30,155,204,0,0,15,95,1002.6,0,0
3/12/2008 7:40,165,204,0,0,14.9,96,1002.5,0,0
3/12/2008 7:50,163,204,0,0,14.9,96,1002.6,0,0
3/12/2008 8:00,154,204,0,0,14.9,96,1002.6,0,0
3/12/2008 8:10,143,204,0,0,14.8,97,1002.5,0,0
3/12/2008 8:20,140,204,0,0,14.7,97,1002.4,0,0
3/12/2008 8:30,113,204,0,0,14.4,96,1002.3,0,0
3/12/2008 8:40,81,204,0,0,14,96,1002.3,0,0
3/12/2008 8:50,84,204,0,0,13.5,97,1002.2,0,0
3/12/2008 9:00,55,204,0,0,13.3,99,1002.2,0,0
3/12/2008 9:10,60,204,0,0,13.4,98,1002.2,0,0
3/12/2008 9:20,65,204,0,0,13.4,98,1002.1,0,0
3/12/2008 9:30,59,204,0,0,13.6,97,1002.1,0,0
3/12/2008 9:40,54,204,0,0,13.7,97,1002.2,0,0
3/12/2008 9:50,66,204,0,0,13.8,96,1002.1,0,0
3/12/2008 10:00,71,204,0,0,13.8,96,1002,0,0
3/12/2008 10:10,68,204,0,0,13.8,96,1001.9,0,0
3/12/2008 10:20,72,204,0,0,13.9,97,1001.8,0,0
3/12/2008 10:30,70,204,0,0,13.9,97,1001.7,0,0
3/12/2008 10:40,76,204,0,0,13.9,97,1001.7,0,0
3/12/2008 10:50,88,204,0,0,13.8,97,1001.8,0,0
3/12/2008 11:00,88,204,0,0,13.8,97,1001.7,0,0
3/12/2008 11:10,86,204,0,0,13.8,98,1001.9,0,0
3/12/2008 11:20,96,204,0,0,13.7,99,1001.9,0,0
3/12/2008 11:30,117,204,0,0,13.7,99,1002.1,0,0
3/12/2008 11:40,95,204,0,0,13.7,99,1002.2,0,0
3/12/2008 11:50,103,204,0,0,13.8,100,1002.3,0,0
3/12/2008 12:00,72,204,0,0,13.8,100,1002.4,0,0
3/12/2008 12:10,83,204,0,0,13.9,100,1002.6,0,0
3/12/2008 12:20,133,204,0,0,14,100,1002.6,0,0
3/12/2008 12:30,144,204,0,0,14.2,100,1002.6,0,0
3/12/2008 12:40,150,204,0,0,14.1,99,1002.6,0,0
3/12/2008 12:50,137,204,0,0,14.1,99,1002.7,0,0
3/12/2008 13:00,156,204,0,0,14,100,1002.8,0,4
3/12/2008 13:10,175,204,0,0,14,100,1002.7,0,11
3/12/2008 13:20,181,204,0,0,14,100,1002.8,0,19
3/12/2008 13:30,169,204,0,0,14.1,100,1002.8,0,28
3/12/2008 13:40,194,204,0,0,14.1,100,1002.8,0,38
3/12/2008 13:50,210,204,0,0,14.1,100,1002.7,0,59
3/12/2008 14:00,164,204,0,0,14.1,100,1002.6,0,68
3/12/2008 14:10,166,204,0,0,14.3,100,1002.7,0,92
3/12/2008 14:20,195,204,0,0,14.3,100,1002.7,0,84
3/12/2008 14:30,210,204,0,0,14.3,100,1002.7,0,123
3/12/2008 14:40,179,204,0,0,14.3,100,1002.8,0,159
3/12/2008 14:50,178,204,0,0,14.6,100,1003,0,177
3/12/2008 15:00,191,204,0,0,14.7,98,1002.9,0,173
3/12/2008 15:10,202,204,0,0,14.9,98,1002.9,0,229
3/12/2008 15:20,154,204,0,0,15.1,97,1002.9,0,313
3/12/2008 15:30,153,204,0,0,15.1,96,1002.8,0,307
3/12/2008 15:40,160,204,0,0,15.2,95,1002.8,0,321
3/12/2008 15:50,179,204,0,0,15.7,95,1002.8,0,596
3/12/2008 16:00,177,204,0,0,16.2,91,1002.9,0,630
3/12/2008 16:10,177,204,0,0,16.7,91,1002.8,0,658
3/12/2008 16:20,187,204,0,0,17.6,86,1002.7,0,679
3/12/2008 16:30,170,204,0,0,18.4,82,1002.7,0,714
3/12/2008 16:40,175,204,0,0,19.1,77,1002.5,0,736
3/12/2008 16:50,184,204,0,0,19.7,75,1002.5,0,760
3/12/2008 17:00,213,204,0,0,20.1,70,1002.4,0,783
3/12/2008 17:10,218,204,0,0,20.1,69,1002.3,0,802
3/12/2008 17:20,227,204,0,0,20.1,70,1002.2,0,811
3/12/2008 17:30,240,204,0,0,20.5,69,1002.1,0,842
3/12/2008 17:40,235,204,0,0,21,69,1001.8,0,833
3/12/2008 17:50,221,204,0,0,21.7,66,1001.5,0,835
3/12/2008 18:00,232,204,0,0,22.2,64,1001.2,0,885
3/12/2008 18:10,222,204,0,0,22.8,62,1001,0,906
3/12/2008 18:20,228,204,0,0,23.4,60,1000.6,0,917
3/12/2008 18:30,223,204,0,0,23.6,59,1000.4,0,774
3/12/2008 18:40,223,204,0,0,24,57,1000.1,0,875
3/12/2008 18:50,246,204,0,0,24.5,57,999.9,0,891
3/12/2008 19:00,238,204,0,0,24.5,57,999.7,0,841
3/12/2008 19:10,225,204,0,0,24.7,55,999.4,0,853
3/12/2008 19:20,236,204,0,0,25.2,53,999.3,0,892
3/12/2008 19:30,232,204,0,0,25.6,52,999,0,890
3/12/2008 19:40,236,204,0,0,25.9,51,998.8,0,823
3/12/2008 19:50,208,204,0,0,26.2,50,998.5,0,908
3/12/2008 20:00,149,204,0,0,26.6,49,998.2,0,871
3/12/2008 20:10,183,204,0,0,27,48,997.9,0,853
3/12/2008 20:20,226,204,0,0,27.2,48,997.8,0,852
3/12/2008 20:30,204,204,0,0,27.6,47,997.5,0,788
3/12/2008 20:40,211,204,0,0,27.8,46,997.2,0,730
3/12/2008 20:50,207,204,0,0,28,46,997,0,744
3/12/2008 21:00,196,204,0,0,28.2,45,996.8,0,555
3/12/2008 21:10,168,204,0,0,28,46,996.7,0,593
3/12/2008 21:20,169,204,0,0,27.9,46,996.5,0,677
3/12/2008 21:30,166,204,0,0,28,47,996.3,0,708
3/12/2008 21:40,151,204,0,0,28.1,50,996.2,0,705
3/12/2008 21:50,142,204,0,0,27.9,52,996.1,0,606
3/12/2008 22:00,153,204,0,0,27.5,53,995.9,0,510
3/12/2008 22:10,142,204,0,0,27.3,51,995.8,0,501
3/12/2008 22:20,138,204,0,0,27.5,51,995.7,0,448
3/12/2008 22:30,152,204,0,0,27.4,52,995.5,0,493
3/12/2008 22:40,146,204,0,0,27.3,53,995.5,0,481
3/12/2008 22:50,135,204,0,0,27.6,50,995.4,0,365
3/12/2008 23:00,135,204,0,0,27.5,51,995.2,0,386
3/12/2008 23:10,135,204,0,0,27.3,52,995.2,0,340
3/12/2008 23:20,125,204,0,0,27.1,51,995.1,0,282
3/12/2008 23:30,126,204,0,0,26.8,53,995.2,0,211
3/12/2008 23:40,127,204,0,0,26.1,54,995.3,0,182
3/12/2008 23:50,123,204,0,0,26.1,54,995.3,0,152
3/13/2008 0:00,117,204,0,0,25.9,55,995.4,0,131
3/13/2008 0:10,124,204,0,0,25.4,57,995.5,0,50
3/13/2008 0:20,127,204,0,0,24.5,60,995.7,0,25
3/13/2008 0:30,121,204,0,0,24.1,61,995.7,0,19
3/13/2008 0:40,119,204,0,0,23.8,63,995.8,0,7
3/13/2008 0:50,127,204,0,0,23.2,66,995.9,0,0
3/13/2008 1:00,134,204,0,0,22.7,69,996,0,0
3/13/2008 1:10,135,204,0,0,22.2,71,996,0,0
3/13/2008 1:20,129,204,0,0,21.9,72,996.1,0,0
3/13/2008 1:30,134,204,0,0,21.7,72,996.2,0,0
3/13/2008 1:40,125,204,0,0,21.5,73,996.4,0,0
3/13/2008 1:50,126,204,0,0,21.3,74,996.5,0,0
3/13/2008 2:00,127,204,0,0,21.1,75,996.6,0,0
3/13/2008 2:10,123,204,0,0,21,75,996.7,0,0
3/13/2008 2:20,126,204,0,0,20.8,76,996.7,0,0
3/13/2008 2:30,125,204,0,0,20.5,77,996.7,0,0
3/13/2008 2:40,126,204,0,0,20.4,78,996.7,0,0
3/13/2008 2:50,127,204,0,0,20.2,79,996.7,0,0
3/13/2008 3:00,125,204,0,0,20.1,79,996.6,0,0
3/13/2008 3:10,130,204,0,0,19.9,81,996.6,0,0
3/13/2008 3:20,127,204,0,0,19.8,81,996.6,0,0
3/13/2008 3:30,131,204,0,0,19.6,82,996.6,0,0
3/13/2008 3:40,133,204,0,0,19.5,83,996.6,0,0
3/13/2008 3:50,133,204,0,0,19.4,84,996.5,0,0
3/13/2008 4:00,135,204,0,0,19.4,84,996.4,0,0
3/13/2008 4:10,134,204,0,0,19.4,84,996.3,0,0
3/13/2008 4:20,137,204,0,0,19.3,85,996,0,0
3/13/2008 4:30,135,204,0,0,19.3,86,995.9,0,0
3/13/2008 4:40,138,204,0,0,19.2,86,995.9,0,0
3/13/2008 4:50,135,204,0,0,19.2,87,995.8,0,0
3/13/2008 5:00,137,204,0,0,19.2,87,995.8,0,0
3/13/2008 5:10,137,204,0,0,19.1,87,995.8,0,0
3/13/2008 5:20,137,204,0,0,19.1,88,995.7,0,0
3/13/2008 5:30,140,204,0,0,19,88,995.4,0,0
3/13/2008 5:40,142,204,0,0,19,88,995.2,0,0
3/13/2008 5:50,146,204,0,0,18.9,89,995.2,0,0
3/13/2008 6:00,141,204,0,0,18.9,89,995,0,0
3/13/2008 6:10,144,204,0,0,18.9,89,994.8,0,0
3/13/2008 6:20,140,204,0,0,18.8,90,994.7,0,0
3/13/2008 6:30,143,204,0,0,18.8,90,994.5,0,0
3/13/2008 6:40,142,204,0,0,18.7,90,994.4,0,0
3/13/2008 6:50,139,204,0,0,18.7,91,994.1,0,0
3/13/2008 7:00,143,204,0,0,18.7,91,994,0,0
3/13/2008 7:10,145,204,0,0,18.7,91,994,0,0
3/13/2008 7:20,147,204,0,0,18.7,91,993.9,0,0
3/13/2008 7:30,141,204,0,0,18.7,91,993.7,0,0
3/13/2008 7:40,146,204,0,0,18.6,92,993.7,0,0
3/13/2008 7:50,144,204,0,0,18.7,91,993.5,0,0
3/13/2008 8:00,144,204,0,0,18.7,91,993.3,0,0
3/13/2008 8:10,142,204,0,0,18.7,91,993.3,0,0
3/13/2008 8:20,139,204,0,0,18.7,91,993.2,0,0
3/13/2008 8:30,143,204,0,0,18.7,91,993,0,0
3/13/2008 8:40,140,204,0,0,18.6,91,992.9,0,0
3/13/2008 8:50,138,204,0,0,18.6,91,992.7,0,0
3/13/2008 9:00,141,204,0,0,18.5,92,992.5,0,0
3/13/2008 9:10,143,204,0,0,18.4,92,992.4,0,0
3/13/2008 9:20,143,204,0,0,18.4,93,992.2,0,0
3/13/2008 9:30,148,204,0,0,18.3,93,992.2,0,0
3/13/2008 9:40,145,204,0,0,18.3,93,992.1,0,0
3/13/2008 9:50,167,204,0,0,18.2,94,992.1,0,0
3/13/2008 10:00,162,204,0,0,18.2,94,992,0,0
3/13/2008 10:10,144,204,0,0,18,94,991.8,0,0
3/13/2008 10:20,139,204,0,0,17.9,95,991.7,0,0
3/13/2008 10:30,131,204,0,0,17.8,95,991.4,0,0
3/13/2008 10:40,115,204,0,0,17.7,95,991.4,0,0
3/13/2008 10:50,101,204,0,0,17.4,96,991.3,0,0
3/13/2008 11:00,107,204,0,0,17,97,991.3,0,0
3/13/2008 11:10,358,204,0,0,16.8,98,991.5,0,0
3/13/2008 11:20,3,204,0,0,16.6,99,991.7,0,0
3/13/2008 11:30,346,204,0,0,16.3,99,991.9,0,0
3/13/2008 11:40,346,204,0,0,16.1,100,992,0,0
3/13/2008 11:50,346,204,0,0,16.1,100,992.1,0,0
3/13/2008 12:00,8,204,0,0,16.3,100,992.1,0,0
3/13/2008 12:10,120,204,0,0,16.5,100,992.1,0,0
3/13/2008 12:20,63,204,0,0,16.6,99,992.2,0,0
3/13/2008 12:30,11,204,0,0,16.8,98,992.3,0,0
3/13/2008 12:40,73,204,0,0,16.9,97,992.2,0,0
3/13/2008 12:50,102,204,0,0,16.9,96,992.1,0,0
3/13/2008 13:00,115,204,0,0,16.9,97,992,0,3
3/13/2008 13:10,117,204,0,0,17.3,98,992,0,12
3/13/2008 13:20,110,204,0,0,17.6,97,992.1,0,25
3/13/2008 13:30,110,204,0,0,17.7,96,992.2,0,33
3/13/2008 13:40,83,204,0,0,17.8,95,992.3,0,57
3/13/2008 13:50,72,204,0,0,17.9,94,992.5,0,77
3/13/2008 14:00,89,204,0,0,18,94,992.5,0,112
3/13/2008 14:10,100,204,0,0,18.3,93,992.4,0,125
3/13/2008 14:20,114,204,0,0,18.4,92,992.5,0,146
3/13/2008 14:30,119,204,0,0,18.6,92,992.7,0,156
3/13/2008 14:40,126,204,0,0,18.8,91,992.8,0,213
3/13/2008 14:50,135,204,0,0,19.2,90,992.8,0,232
3/13/2008 15:00,125,204,0,0,19.4,89,993,0,194
3/13/2008 15:10,128,204,0,0,19.5,89,993.1,0,214
3/13/2008 15:20,142,204,0,0,19.7,88,993.1,0,200
3/13/2008 15:30,143,204,0,0,19.8,88,993.1,0,181
3/13/2008 15:40,140,204,0,0,20.1,87,993.3,0,198
3/13/2008 15:50,159,204,0,0,20.5,84,993.4,0,368
3/13/2008 16:00,177,204,0,0,21.2,81,993.3,0,458
3/13/2008 16:10,191,204,0,0,21.9,78,993.2,0,560
3/13/2008 16:20,193,204,0,0,22.3,75,993.2,0,705
3/13/2008 16:30,184,204,0,0,22.7,74,993.1,0,706
3/13/2008 16:40,172,204,0,0,22.4,74,993,0,745
3/13/2008 16:50,151,204,0,0,22.5,75,992.8,0,784
3/13/2008 17:00,156,204,0,0,22.6,73,992.7,0,760
3/13/2008 17:10,153,204,0,0,22.8,72,992.6,0,802
3/13/2008 17:20,139,204,0,0,23.2,70,992.5,0,858
3/13/2008 17:30,151,204,0,0,23.5,69,992.4,0,777
3/13/2008 17:40,156,204,0,0,23.7,68,992.2,0,873
3/13/2008 17:50,155,204,0,0,24,66,992,0,884
3/13/2008 18:00,144,204,0,0,24.2,65,991.9,0,894
3/13/2008 18:10,150,204,0,0,24.3,65,991.6,0,904
3/13/2008 18:20,155,204,0,0,24.7,63,991.5,0,909
