Fecha Local,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
4/7/2022 7:10,280,319,3.3,7.9,16.5,38,933.7,0,0
4/7/2022 7:20,262,215,3.3,7.9,16.4,39,933.6,0,0
4/7/2022 7:30,293,303,3.7,7.9,16.2,38,933.6,0,0
4/7/2022 7:40,288,318,3.1,9,16.2,38,933.7,0,0
4/7/2022 7:50,308,321,3.9,9.7,16,40,933.7,0,0
4/7/2022 8:00,294,318,3.5,9.4,15.7,40,933.6,0,0
4/7/2022 8:10,297,323,3.4,10.1,15.6,39,933.6,0,0
4/7/2022 8:20,302,317,4.8,8.6,15.6,39,933.7,0,0
4/7/2022 8:30,308,316,4.5,9,15.2,41,933.7,0,0
4/7/2022 8:40,287,310,4.2,11.9,14.9,42,933.7,0,0
4/7/2022 8:50,243,344,3.6,8.3,14.9,41,933.8,0,0
4/7/2022 9:00,237,322,2.5,6.8,15.3,41,933.8,0,0
4/7/2022 9:10,319,330,6.4,11.9,15.2,44,933.8,0,0
4/7/2022 9:20,335,329,6.3,13.3,15.2,44,933.8,0,0
